Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"RU Haque, ASMT Hasan, Q Jiang, Q Qu","Privacy-preserving K-nearest neighbors training over blockchain-based encrypted health data",2020,"Electronics","mdpi.com","https://www.mdpi.com/917830","https://scholar.google.com/scholar?cites=18041679056936988671&as_sdt=2005&sciodt=0,5&hl=en",38,"2023-03-11 13:59:04","","","","",,,,,18,6.00,5,4,3,"… provides a privacy-preserving K -NN training over IoT data. It employs Blockchain technology with … (ie, IoT data analyst C and IoT data provider P) data privacy. When C analyzes the IoT …","https://www.mdpi.com/2079-9292/9/12/2096/pdf","https://scholar.google.com/scholar?q=related:_29VbIPrYPoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
18,"PA Sunarya, A Khoirunisa…","Blockchain family deed certificate for privacy and data security",2020,"2020 Fifth International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9288528/","https://scholar.google.com/scholar?cites=9549310446198833406&as_sdt=2005&sciodt=0,5&hl=en",96,"2023-03-11 13:59:04","","","","",,,,,18,6.00,6,3,3,"… data, and if family members grow, then, the parties only need to add the member's data in the blockchain, because, the blockchain … the editing of the wrong data, but without a third party …","https://www.researchgate.net/profile/Henderi-Henderi-2/publication/347959097_Blockchain_Family_Deed_Certificate_for_Privacy_and_Data_Security/links/5fffe54b92851c13fe0d8060/Blockchain-Family-Deed-Certificate-for-Privacy-and-Data-Security.pdf","https://scholar.google.com/scholar?q=related:_sCbo0H3hYQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
12,"I Yilmaz, K Kapoor, A Siraj, M Abouyoussef","Privacy protection of grid users data with blockchain and adversarial machine learning",2021,"Proceedings of the 2021 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3445969.3450431","https://scholar.google.com/scholar?cites=2343395496070594165&as_sdt=2005&sciodt=0,5&hl=en",136,"2023-03-11 13:59:04","","10.1145/3445969.3450431","","",,,,,12,6.00,3,4,2,"… addresses privacy violation of consumers’ energy usage data … for the privacy protection while allowing benefits of energy data … While the AMLODA-B model offers data privacy service, it …","https://arxiv.org/pdf/2101.06308","https://scholar.google.com/scholar?q=related:db6Jr8lphSAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
12,"G Wu, S Wang, Z Ning","Blockchain-enabled privacy-preserving access control for data publishing and sharing in the internet of medical things",2021,"IEEE Internet of Things Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9662435/","https://scholar.google.com/scholar?cites=14087190406539151233&as_sdt=2005&sciodt=0,5&hl=en",180,"2023-03-11 13:59:04","","","","",,,,,12,6.00,4,3,2,"… can make secure and privacy-preserving data sharing among data publishers and requesters with different purposes. We also design a consortium blockchain-enabled prototype to …","","https://scholar.google.com/scholar?q=related:gYcOoQnBf8MJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
6,"X Nie, A Zhang, J Chen, Y Qu, S Yu","Blockchain-empowered secure and privacy-preserving health data sharing in edge-based IoMT",2022,"Security and Communication …","hindawi.com","https://www.hindawi.com/journals/scn/2022/8293716/","https://scholar.google.com/scholar?cites=4106912288274653724&as_sdt=2005&sciodt=0,5&hl=en",187,"2023-03-11 13:59:04","HTML","","","",,,,,6,6.00,1,5,1,"… , we put forward a secure and privacy-preserving profile … Blockchain is adopted to store the keyword ciphertext. It ensures that requesters access the desired data and protect data privacy…","https://www.hindawi.com/journals/scn/2022/8293716/","https://scholar.google.com/scholar?q=related:HCJMgveu_jgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
6,"MK Manoj, SSR Krishnan","Decentralizing privacy using blockchain to protect private data and challanges with ipfs",2023,"… Anthology on Convergence of Blockchain …","igi-global.com","https://www.igi-global.com/chapter/decentralizing-privacy-using-blockchain-to-protect-private-data-and-challanges-with-ipfs/310502","https://scholar.google.com/scholar?cites=2151008442544486785&as_sdt=2005&sciodt=0,5&hl=en",220,"2023-03-11 13:59:04","","","","",,,,,6,6.00,3,2,1,"… to a consensus regarding addition of data to the blockchain. Every blockchain operation requires a processing fee. This fee makes storing of large data on the blockchain infeasible. An …","","https://scholar.google.com/scholar?q=related:gfm6Lsjq2R0J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
47,"A Lazarovich","Invisible Ink: blockchain for data privacy",2015,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/98626","https://scholar.google.com/scholar?cites=12566168595283777430&as_sdt=2005&sciodt=0,5&hl=en",5,"2023-03-11 13:59:04","","","","",,,,,47,5.88,47,1,8,"… -to- peer network that uses blockchain technology and off-blockchain storage to securely distribute sensitive data in a decentralized manner using a custom blockchain protocol. Our two …","https://dspace.mit.edu/bitstream/handle/1721.1/98626/920475053-MIT.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:lhePTcL_Y64J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
17,"VH Hoang, E Lehtihet…","Privacy-preserving blockchain-based data sharing platform for decentralized storage systems",2020,"2020 IFIP Networking …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9142779/","https://scholar.google.com/scholar?cites=13258171772319147495&as_sdt=2005&sciodt=0,5&hl=en",164,"2023-03-11 13:59:04","","","","",,,,,17,5.67,6,3,3,"… the re-encrypted data. 2) We propose a novel mechanism of hiding auditable data access control lists that are stored on the blockchain and fully managed by the data owners. A user …","https://www.researchgate.net/profile/Van-Hoan-Hoang/publication/343099282_Privacy-Preserving_Blockchain-Based_Data_Sharing_Platform_for_Decentralized_Storage_Systems/links/61a4a2337323543e2111dda7/Privacy-Preserving-Blockchain-Based-Data-Sharing-Platform-for-Decentralized-Storage-Systems.pdf","https://scholar.google.com/scholar?q=related:56UxbPt8_rcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"P Moriggl, PM Asprion, B Schneider","Blockchain technologies towards data privacy—hyperledger sawtooth as unit of analysis",2021,"New Trends in Business Information …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-48332-6_20","https://scholar.google.com/scholar?cites=2507852262123357504&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-03-11 13:59:04","","10.1007/978-3-030-48332-6_20","","",,,,,11,5.50,4,3,2,"… —data privacy and blockchain—are elaborated in Sect. 2. In Sect. 3, we discuss the characteristics forming the morphological box; as baseline, we use blockchain and data privacy …","https://www.researchgate.net/profile/Petra-Asprion/publication/342784110_Blockchain_Technologies_Towards_Data_Privacy-Hyperledger_Sawtooth_as_Unit_of_Analysis/links/61aa3c1f29948f41dbc0ab9e/Blockchain-Technologies-Towards-Data-Privacy-Hyperledger-Sawtooth-as-Unit-of-Analysis.pdf","https://scholar.google.com/scholar?q=related:QMUFYViuzSIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"J Gong, Y Mei, F Xiang, H Hong…","A data privacy protection scheme for Internet of things based on blockchain",2021,"Transactions on …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.4010","https://scholar.google.com/scholar?cites=11364120833744463945&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-03-11 13:59:04","","10.1002/ett.4010","","",,,,,11,5.50,2,5,2,"… of data privacy leakage currently facing the IoT, this article uses blockchain technology to … proposes a blockchain-based data privacy protection scheme for the IoT. This article uses …","","https://scholar.google.com/scholar?q=related:SWj0R7B3tZ0J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
22,"F Daneshgar, O Ameri Sianaki…","Blockchain: a research framework for data security and privacy",2019,"Web, Artificial Intelligence …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-15035-8_95","https://scholar.google.com/scholar?cites=4726348822490816233&as_sdt=2005&sciodt=0,5&hl=en",55,"2023-03-11 13:59:04","","10.1007/978-3-030-15035-8_95","","",,,,,22,5.50,7,3,4,"… theme called ‘blockchain data security and privacy’, and … such as ‘blockchain (security) applications’, ‘blockchain (security) … , a blockchain-based architecture for preserving data privacy, …","https://www.researchgate.net/profile/Farhad-Daneshgar/publication/331760491_Blockchain_A_Research_Framework_for_Data_Security_and_Privacy/links/5d05da82458515b055d55a50/Blockchain-A-Research-Framework-for-Data-Security-and-Privacy","https://scholar.google.com/scholar?q=related:6Z4meTZdl0EJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"C Piao, Y Hao, J Yan, X Jiang","Privacy preserving in blockchain-based government data sharing: A Service-On-Chain (SOC) approach",2021,"Information Processing &Management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306457321001400","https://scholar.google.com/scholar?cites=12581573860550796498&as_sdt=2005&sciodt=0,5&hl=en",102,"2023-03-11 13:59:04","","","","",,,,,11,5.50,3,4,2,"… an effective and feasible blockchain approach for cross-departmental privacy-preserving data sharing, … In addition, we combine the idea of computation migration to perform data privacy …","","https://scholar.google.com/scholar?q=related:0mR4IcS6mq4J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"M Elhoseny, K Haseeb, AA Shah, I Ahmad, Z Jan…","IoT solution for AI-enabled PRIVACY-PREServing with big data transferring: an application for healthcare using blockchain",2021,"Energies","mdpi.com","https://www.mdpi.com/1996-1073/14/17/5364","https://scholar.google.com/scholar?cites=3837573683951706365&as_sdt=2005&sciodt=0,5&hl=en",131,"2023-03-11 13:59:04","","","","",,,,,11,5.50,2,6,2,"… blockchain, which is an emerging technology [20,21] to improve the performance of the healthcare system against security extortions with efficient data … and guaranteed data privacy. …","https://www.mdpi.com/1996-1073/14/17/5364/pdf","https://scholar.google.com/scholar?q=related:_SBU5-7MQTUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"S Sabu, HM Ramalingam, M Vishaka…","Implementation of a Secure and privacy-aware E-Health record and IoT data Sharing using Blockchain",2021,"Global Transitions …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666285X21000613","https://scholar.google.com/scholar?cites=14283824180774331868&as_sdt=2005&sciodt=0,5&hl=en",158,"2023-03-11 13:59:04","HTML","","","",,,,,11,5.50,3,4,2,"… instead we can use IPFS to store data and the hash from IPFS we will store in blockchain. Record personal data … The solution for data privacy, security of the health data could and is …","https://www.sciencedirect.com/science/article/pii/S2666285X21000613","https://scholar.google.com/scholar?q=related:3GUw2WlWOsYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
11,"F Liu, J Yang, Z Li, J Qi","A secure multi-party computation protocol for universal data privacy protection based on blockchain",2021,"J. Comput. Res. Dev","","","https://scholar.google.com/scholar?cites=15496147533864034459&as_sdt=2005&sciodt=0,5&hl=en",419,"2023-03-11 13:59:04","CITATION","","","",,,,,11,5.50,3,4,2,"","","https://scholar.google.com/scholar?q=related:m-ACdxRgDdcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
16,"Z Ma, L Wang, W Zhao","Blockchain-driven trusted data sharing with privacy protection in IoT sensor network",2020,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9305706/","https://scholar.google.com/scholar?cites=12053718898833854129&as_sdt=2005&sciodt=0,5&hl=en",106,"2023-03-11 13:59:04","","","","",,,,,16,5.33,5,3,3,"… used in blockchain. In this paper, the secure sharing of IoV data scheme based on blockchain (called IoVChain) divides data into public data that can be shared in plain text and private …","","https://scholar.google.com/scholar?q=related:sY5no3lpR6cJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
21,"D Amo, D Fonseca, M Alier, FJ García-Peñalvo…","Personal data broker instead of blockchain for students' data privacy assurance",2019,"New Knowledge in …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-16187-3_36","https://scholar.google.com/scholar?cites=4337984496533390593&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-03-11 13:59:04","","10.1007/978-3-030-16187-3_36","","",,,,,21,5.25,4,5,4,"… of Blockchain related to the privacy and data security … the Blockchain a suitable technology to ensure data privacy … motivated by the upward trend of Blockchain’s use, advocate …","https://upcommons.upc.edu/bitstream/handle/2117/166615/worldcist2019_v10_camera_ready.pdf","https://scholar.google.com/scholar?q=related:AUUGfeqdMzwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
21,"S Jiang, J Liu, L Wang, SM Yoo","Verifiable search meets blockchain: A privacy-preserving framework for outsourced encrypted data",2019,"ICC 2019-2019 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8761146/","https://scholar.google.com/scholar?cites=8301713880558218429&as_sdt=2005&sciodt=0,5&hl=en",166,"2023-03-11 13:59:04","","","","",,,,,21,5.25,5,4,4,"… data users can query from the cloud and obtain desired results, which ensures the data privacy … operation inherently performed in the blockchain, we use blockchain to store the index, …","","https://scholar.google.com/scholar?q=related:vSyaPcqcNXMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
5,"C Xu, H Wu, H Liu, W Gu, Y Li…","Blockchain-oriented privacy protection of sensitive data in the internet of vehicles",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9750863/","https://scholar.google.com/scholar?cites=5950348744535558567&as_sdt=2005&sciodt=0,5&hl=en",74,"2023-03-11 13:59:04","","","","",,,,,5,5.00,1,6,1,"… encryption and strict authorization measures, personal privacy … the privacy of users, a blockchain-based sensitive data privacy-… First, association rules are used to mine big data in the …","","https://scholar.google.com/scholar?q=related:p8m7J6jik1IJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
5,"ZX Nie, YZT Long, SL Zhang…","A controllable privacy data transmission mechanism for internet of things system based on blockchain",2022,"International Journal of …","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/15501329221088450","https://scholar.google.com/scholar?cites=13652232479182373359&as_sdt=2005&sciodt=0,5&hl=en",77,"2023-03-11 13:59:04","PDF","10.1177/15501329221088450","","",,,,,5,5.00,1,4,1,"… on the realization of data sharing by blockchain technology in their respective fields from the perspectives of improving the consensus mechanism, data privacy protection, and storage …","https://journals.sagepub.com/doi/pdf/10.1177/15501329221088450","https://scholar.google.com/scholar?q=related:70G3cBt5dr0J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
5,"S Singh, B Pankaj, K Nagarajan, NP Singh…","Blockchain with cloud for handling healthcare data: A privacy-friendly platform",2022,"Materials Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S221478532203098X","https://scholar.google.com/scholar?cites=16190046934301412423&as_sdt=2005&sciodt=0,5&hl=en",150,"2023-03-11 13:59:04","","","","",,,,,5,5.00,1,5,1,"… emerging technologies and threatening privacy violations, but … data management solution that uses blockchain technology as a storage mechanism that helps to ensure patient privacy…","","https://scholar.google.com/scholar?q=related:Rwzwf-iZruAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
20,"AK Shrestha, R Deters, J Vassileva","User-controlled privacy-preserving user profile data sharing based on blockchain",2019,"arXiv preprint arXiv:1909.05028","arxiv.org","https://arxiv.org/abs/1909.05028","https://scholar.google.com/scholar?cites=17472156312392216820&as_sdt=2005&sciodt=0,5&hl=en",176,"2023-03-11 13:59:04","","","","",,,,,20,5.00,7,3,4,"… for data sharing and management have privacy and … blockchain in user modeling. In this paper, we constructed a decentralized data sharing architecture with MultiChain blockchain in …","https://arxiv.org/pdf/1909.05028","https://scholar.google.com/scholar?q=related:9LA8PJiRefIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
5,"LY Yeh, NX Shen, RH Hwang","Blockchain-based privacy-preserving and sustainable data query service over 5g-vanets",2022,"IEEE Transactions on Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9703241/","https://scholar.google.com/scholar?cites=1509239174888074495&as_sdt=2005&sciodt=0,5&hl=en",181,"2023-03-11 13:59:04","","","","",,,,,5,5.00,2,3,1,"… data owner to get rid of the online restriction. With the help of blockchain oracle, we can provide more stable data … large amounts of data storage, complementing the blockchain-based …","","https://scholar.google.com/scholar?q=related:_6xOhAjl8RQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
9,"C Regueiro, I Seco, S de Diego, O Lage…","Privacy-enhancing distributed protocol for data aggregation based on blockchain and homomorphic encryption",2021,"Information Processing & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306457321002272","https://scholar.google.com/scholar?cites=11596660741484851330&as_sdt=2005&sciodt=0,5&hl=en",137,"2023-03-11 13:59:04","HTML","","","",,,,,9,4.50,2,5,2,"… data needs to be scrutinized by the processor, somewhat paradoxical in the context of data privacy… for not having a unified set of data privacy laws despite the huge quantity of global …","https://www.sciencedirect.com/science/article/pii/S0306457321002272","https://scholar.google.com/scholar?q=related:gjDsrICd76AJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
9,"M Kang, V Lemieux","A decentralized identity-based blockchain solution for privacy-preserving licensing of individual-controlled data to prevent unauthorized secondary data usage",2021,"Ledger","ledger.pitt.edu","http://ledger.pitt.edu/ojs/ledger/article/view/239","https://scholar.google.com/scholar?cites=2796757419504096006&as_sdt=2005&sciodt=0,5&hl=en",168,"2023-03-11 13:59:04","","","","",,,,,9,4.50,5,2,2,"… On the other hand, how to consume data while being able to protect data privacy and … challenge in data science today. Confidential computing was born to solve this problem.A privacy-…","https://ledger.pitt.edu/ojs/ledger/article/download/239/218","https://scholar.google.com/scholar?q=related:BtN6IA4U0CYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
13,"Y Yang, L Wei, J Wu, C Long","Block-SMPC: a blockchain-based secure multi-party computation for privacy-protected data sharing",2020,"… International Conference on Blockchain …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3390566.3391664","https://scholar.google.com/scholar?cites=3645457971581414571&as_sdt=2005&sciodt=0,5&hl=en",223,"2023-03-11 13:59:04","","10.1145/3390566.3391664","","",,,,,13,4.33,3,4,3,"… blockchain technology and SMPC to achieve efficient and feasible privacy-protected data … According to the essential roles in SMPC (ie data provider, data aggregator and computing …","","https://scholar.google.com/scholar?q=related:q-y577VElzIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
21,"G Srivastava, AD Dwivedi, R Singh","Automated remote patient monitoring: Data sharing and privacy using blockchain",2018,"arXiv preprint arXiv:1811.03417","arxiv.org","https://arxiv.org/abs/1811.03417","https://scholar.google.com/scholar?cites=2146392945563878141&as_sdt=2005&sciodt=0,5&hl=en",119,"2023-03-11 13:59:04","","","","",,,,,21,4.20,7,3,5,"… The solution for data privacy and security could very well be Blockchain … two blockchain based protocols, private blockchain where we perform all experiment with patient health data …","https://arxiv.org/pdf/1811.03417","https://scholar.google.com/scholar?q=related:_UK9DAOFyR0J:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
4,"J Liu, J Zhao, H Huang, G Xu","A novel logistics data privacy protection method based on blockchain",2022,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-022-12836-w","https://scholar.google.com/scholar?cites=139374227430545217&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-03-11 13:59:04","","10.1007/s11042-022-12836-w","","",,,,,4,4.00,1,4,1,"… access rights to different data, to achieve the purpose of data privacy protection. The traditional … with blockchain, we can rely on the decentralized nature of blockchain to make the data …","","https://scholar.google.com/scholar?q=related:QZfXFB8o7wEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
8,"RU Haque, ASMT Hasan","Privacy-preserving multivariant regression analysis over blockchain-based encrypted IoMT data",2021,"Artificial intelligence and Blockchain for future …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-74575-2_3","https://scholar.google.com/scholar?cites=6956995109228574591&as_sdt=2005&sciodt=0,5&hl=en",64,"2023-03-11 13:59:04","","10.1007/978-3-030-74575-2_3","","",,,,,8,4.00,4,2,2,"… privacy issues of IoMT data at the time of training a linear regression model. Blockchain is … known as Paillier to protect all participant’s data privacy. To eliminate the territory on a third-…","https://www.researchgate.net/profile/Rakib-Ul-Haque/publication/351268753_Privacy-Preserving_Multivariant_Regression_Analysis_over_Blockchain-Based_Encrypted_IoMT_Data/links/6091501f92851c490fb6c55f/Privacy-Preserving-Multivariant-Regression-Analysis-over-Blockchain-Based-Encrypted-IoMT-Data.pdf","https://scholar.google.com/scholar?q=related:f_eyLTE2jGAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
8,"K Alsulbi, M Khemakhem, A Basuhail…","Big data security and privacy: A taxonomy with some HPC and blockchain perspectives",2021,"… Journal of Computer …","researchgate.net","https://www.researchgate.net/profile/Khalid-Almarhabi/publication/354403720_Big_Data_Security_and_Privacy_A_Taxonomy_with_Some_HPC_and_Blockchain_Perspectives/links/6137443f38818c2eaf888f40/Big-Data-Security-and-Privacy-A-Taxonomy-with-Some-HPC-and-Blockchain-Perspectives.pdf","https://scholar.google.com/scholar?cites=11729648804253242743&as_sdt=2005&sciodt=0,5&hl=en",110,"2023-03-11 13:59:04","PDF","","","",,,,,8,4.00,2,4,2,"… many challenges, such as privacy and security concerns. This paper discusses Big Data, its challenges, and different classifications of security and privacy challenges. Furthermore, it …","https://www.researchgate.net/profile/Khalid-Almarhabi/publication/354403720_Big_Data_Security_and_Privacy_A_Taxonomy_with_Some_HPC_and_Blockchain_Perspectives/links/6137443f38818c2eaf888f40/Big-Data-Security-and-Privacy-A-Taxonomy-with-Some-HPC-and-Blockchain-Perspectives.pdf","https://scholar.google.com/scholar?q=related:d5WZ7XAVyKIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
4,"A Ali, MF Pasha, OH Fang, R Khan, MA Almaiah…","Big Data Based Smart Blockchain for Information Retrieval in Privacy-Preserving Healthcare System",2022,"Big Data Intelligence for …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-87954-9_13","https://scholar.google.com/scholar?cites=9234910663303669550&as_sdt=2005&sciodt=0,5&hl=en",130,"2023-03-11 13:59:04","","10.1007/978-3-030-87954-9_13","","",,,,,4,4.00,1,6,1,"… blockchain architecture. The integration of the ECC-based ring signature was considered to ensure maximized user data privacy with transparency in the blockchain … user data privacy …","","https://scholar.google.com/scholar?q=related:Lqeu0lH-KIAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
12,"H Tian, X Ge, J Wang, C Li, H Pan","Research on distributed blockchain‐based privacy‐preserving and data security framework in IoT",2020,"IET Communications","Wiley Online Library","https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/iet-com.2019.0485","https://scholar.google.com/scholar?cites=13108333643296557587&as_sdt=2005&sciodt=0,5&hl=en",149,"2023-03-11 13:59:04","","10.1049/iet-com.2019.0485","","",,,,,12,4.00,2,5,3,"… analysed the compatibility between blockchain technology and IoT … by IoT and use blockchain to provide security and privacy, we … -Fabric can ensure data privacy by creating dedicated …","https://ietresearch.onlinelibrary.wiley.com/doi/pdf/10.1049/iet-com.2019.0485","https://scholar.google.com/scholar?q=related:E0r-Zf8n6rUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
12,"H Mohammadinejad…","Privacy protection in smart cities by a personal data management protocol in blockchain",2020,"International Journal of …","mecs-press.net","https://www.mecs-press.net/ijcnis/ijcnis-v12-n3/IJCNIS-V12-N3-5.pdf","https://scholar.google.com/scholar?cites=6360871697539378469&as_sdt=2005&sciodt=0,5&hl=en",177,"2023-03-11 13:59:04","PDF","","","",,,,,12,4.00,6,2,3,"… Blockchain technology and encrypted currencies have so far … a protocol that converts the blockchain network to an automated … to be used on the blockchain network and attackers are …","https://www.mecs-press.net/ijcnis/ijcnis-v12-n3/IJCNIS-V12-N3-5.pdf","https://scholar.google.com/scholar?q=related:Ja2riRtbRlgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
4,"PM Kumar, B Rawal, J Gao","Blockchain-enabled Privacy Preserving of IoT Data for Sustainable Smart Cities using Machine Learning",2022,"2022 14th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9668530/","https://scholar.google.com/scholar?cites=7025016167678908947&as_sdt=2005&sciodt=0,5&hl=en",183,"2023-03-11 13:59:04","","","","",,,,,4,4.00,1,3,1,"… blockchain methods to construct a reliable and secure datasharing policy between numerous data … -preserving SVM training system, which attempted data integrity and data privacy …","","https://scholar.google.com/scholar?q=related:E5rg__vefWEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
4,"K Pal","Blockchain-Integrated Internet-of-Things Architecture in Privacy Preserving for Large-Scale Healthcare Supply Chain Data",2022,"Blockchain Technology and Computational Excellence …","igi-global.com","https://www.igi-global.com/chapter/blockchain-integrated-internet-of-things-architecture-in-privacy-preserving-for-large-scale-healthcare-supply-chain-data/295167","https://scholar.google.com/scholar?cites=14127553889238011708&as_sdt=2005&sciodt=0,5&hl=en",236,"2023-03-11 13:59:04","","","","",,,,,4,4.00,4,1,1,"… However, implementing blockchain technology in IoT-based data communication networks … -related issues in the context of a HIS consisting of IoT-based blockchain technology. …","","https://scholar.google.com/scholar?q=related:PE84SWknD8QJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
4,"M Islam, MH Rehmani, J Chen","Differential privacy-based permissioned blockchain for private data sharing in industrial IoT",2022,"… 2021, Virtual Event, October 28–29, 2021 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-93479-8_5","https://scholar.google.com/scholar?cites=13556125549607675994&as_sdt=2005&sciodt=0,5&hl=en",268,"2023-03-11 13:59:04","","10.1007/978-3-030-93479-8_5","","",,,,,4,4.00,1,3,1,"… a differential privacy-based permissioned blockchain using Hyperledger fabric to enable private data sharing in supply chain in IIoT (DH-IIoT). We integrate differential privacy into the …","https://arxiv.org/pdf/2102.09857","https://scholar.google.com/scholar?q=related:Wmj2Kl0IIbwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
