Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Source title,Cited by,Link,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,EID
6.0,"J Xu, J Lin, W Liang, KC Li",Privacy preserving personalized blockchain reliability prediction via federated learning in IoT environments,2022.0,Cluster Computing,Springer,https://link.springer.com/article/10.1007/s10586-021-03399-w,"https://scholar.google.com/scholar?cites=7114341787703073589&as_sdt=2005&sciodt=0,5&hl=en",144.0,2023-03-11 15:05:12,,10.1007/s10586-021-03399-w,,,,,,,6.0,6.0,2.0,4.0,1.0,"… In this paper, we propose FNCF, a personalized federated learning framework for blockchain reliability prediction with data privacy protection in IoT environments. FNCF can be learned …",,"https://scholar.google.com/scholar?q=related:NVvCmik4u2IJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
6.0,"S Zhang, Z Wang, Z Zhou, Y Wang…",Blockchain and Federated Deep Reinforcement Learning Based Secure Cloud-Edge-End Collaboration in Power IoT,2022.0,IEEE Wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9801730/,"https://scholar.google.com/scholar?cites=15732905821227556057&as_sdt=2005&sciodt=0,5&hl=en",377.0,2023-03-11 15:05:12,,,,,,,,,6.0,6.0,1.0,5.0,1.0,"… , the integration of federated learning (FL) and DRL, that is, federated DRL (FDRL), pro… learning performance, and guarantee data integrity by leveraging a semi-distributed learning …",,"https://scholar.google.com/scholar?q=related:2Zzx5nyCVtoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
11.0,"D Kim, I Doh, K Chae",Improved raft algorithm exploiting federated learning for private blockchain performance enhancement,2021.0,2021 International Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9333932/,"https://scholar.google.com/scholar?cites=12048885605100363485&as_sdt=2005&sciodt=0,5&hl=en",132.0,2023-03-11 15:05:12,,,,,,,,,11.0,5.5,4.0,3.0,2.0,"… in decreased performance for the entire blockchain system. To reduce the probability of … federated learning to evaluate them for network stability. As a result, we show that blockchain …",,"https://scholar.google.com/scholar?q=related:3R5Tv549NqcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
11.0,"Q Zhang, Q Ding, J Zhu, D Li",Blockchain empowered reliable federated learning by worker selection: A trustworthy reputation evaluation method,2021.0,2021 IEEE wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9420026/,"https://scholar.google.com/scholar?cites=10820454670929078295&as_sdt=2005&sciodt=0,5&hl=en",134.0,2023-03-11 15:05:12,,,,,,,,,11.0,5.5,3.0,4.0,2.0,"… blockchain, we build a trustworthy reputation evaluation scheme for workers in the process of federated learning. … realized through smart contract on the blockchain, so as to enhance the …",,"https://scholar.google.com/scholar?q=related:F6jxqDH6KZYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
16.0,SR Pokhrel,WITHDRAWN: towards efficient and reliable federated learning using blockchain for autonomous vehicles,2020.0,,Elsevier,https://www.sciencedirect.com/science/article/pii/S1389128620311208,"https://scholar.google.com/scholar?cites=11291050269600993686&as_sdt=2005&sciodt=0,5&hl=en",102.0,2023-03-11 15:05:12,,,,,,,,,16.0,5.33,16.0,1.0,3.0,"WITHDRAWN: Towards eï¬ ƒcient and reliable federated learning using Blockchain for autonomous vehicles Shiva Raj Pokhrel School of Information Technology, Deakin Univeristy, …",,"https://scholar.google.com/scholar?q=related:llGlzGXesZwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
16.0,"NQ Hieu, TT Anh, NC Luong, D Niyato, DI Kim…",Resource management for blockchain-enabled federated learning: A deep reinforcement learning approach,2020.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2004.04104,"https://scholar.google.com/scholar?cites=10193779201137492140&as_sdt=2005&sciodt=0,5&hl=en",109.0,2023-03-11 15:05:12,,,,,,,,,16.0,5.33,3.0,6.0,3.0,"… To address the privacy issue of the traditional machine learning, Federated Learning (FL) [1… Neural Network (NN) model required by the Machine Learning Model Owner (MLMO), eg, a …",https://arxiv.org/pdf/2004.04104,"https://scholar.google.com/scholar?q=related:rMCQqiyUd40J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
10.0,"J Sun, Y Wu, S Wang, Y Fu…",Permissioned blockchain frame for secure federated learning,2021.0,IEEE Communications …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9579428/,"https://scholar.google.com/scholar?cites=17465195585471439411&as_sdt=2005&sciodt=0,5&hl=en",59.0,2023-03-11 15:05:12,,,,,,,,,10.0,5.0,2.0,5.0,2.0,… architecture is proposed using permissioned blockchain and threshold homo… on the blockchain. We address both security and privacy issues in the blockchainbased federated learning …,,"https://scholar.google.com/scholar?q=related:M-K-tNnWYPIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
5.0,"Y Miao, Z Liu, H Li, KKR Choo…",Privacy-preserving Byzantine-robust federated learning via blockchain systems,2022.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9849010/,"https://scholar.google.com/scholar?cites=12904477234334848918&as_sdt=2005&sciodt=0,5&hl=en",84.0,2023-03-11 15:05:12,,,,,,,,,5.0,5.0,1.0,5.0,1.0,"… Instead of a traditional security aggregation scenario, we consider a federated learning scenario with m malicious clients in a total of n clients. First, we define the knowledge and …",,"https://scholar.google.com/scholar?q=related:ltekfKzpFbMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
15.0,"X Wu, Z Wang, J Zhao, Y Zhang…",FedBC: blockchain-based decentralized federated learning,2020.0,2020 IEEE international …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9182705/,"https://scholar.google.com/scholar?cites=6826882640535071981&as_sdt=2005&sciodt=0,5&hl=en",87.0,2023-03-11 15:05:12,,,,,,,,,15.0,5.0,3.0,5.0,3.0,"… Compared with the traditional centralized federated learning framework, our blockchain-based framework is decentralized, so there is no single point of failure. We perform experiments …",,"https://scholar.google.com/scholar?q=related:7axfWJf1vV4J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
10.0,"L Feng, Y Zhao, S Guo, X Qiu, W Li…",BAFL: A blockchain-based asynchronous federated learning framework,2021.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9399813/,"https://scholar.google.com/scholar?cites=228046961812308813&as_sdt=2005&sciodt=0,5&hl=en",97.0,2023-03-11 15:05:12,,,,,,,,,10.0,5.0,2.0,6.0,2.0,"… , a blockchain-enabled asynchronous federated learning (BAFL) architecture is proposed that combines the blockchain with asynchronous FL, with the advantages of trust and learning …",,"https://scholar.google.com/scholar?q=related:TQPu5oAvKgMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
5.0,"S Fan, H Zhang, Z Wang, W Cai",Mobile devices strategies in blockchain-based federated learning: a dynamic game perspective,2022.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9748977/,"https://scholar.google.com/scholar?cites=16123309097192657190&as_sdt=2005&sciodt=0,5&hl=en",108.0,2023-03-11 15:05:12,,,,,,,,,5.0,5.0,1.0,4.0,1.0,… blockchain-based federated learning (FL) system provides a promising solution to such a problem [4]. FL can assign machine learning … of mj over the whole federated learning task as …,,"https://scholar.google.com/scholar?q=related:JhH-7TKAwd8J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
10.0,"H Lee, J Kim",Trends in blockchain and federated learning for data sharing in distributed platforms,2021.0,… Conference on Ubiquitous and Future Networks …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9528593/,"https://scholar.google.com/scholar?cites=12883472012213241864&as_sdt=2005&sciodt=0,5&hl=en",116.0,2023-03-11 15:05:12,,,,,,,,,10.0,5.0,5.0,2.0,2.0,"… Moreover, we presented an application of a blockchain federated learning … blockchain for federated learning can definitely leverage the performance of traditional federated learning, but …",https://arxiv.org/pdf/2107.08624,"https://scholar.google.com/scholar?q=related:CEioGYlJy7IJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
5.0,"DC Nguyen, S Hosseinalipour, DJ Love…",Latency optimization for blockchain-empowered federated learning in multi-server edge computing,2022.0,IEEE Journal on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9916263/,"https://scholar.google.com/scholar?cites=11381217896602738826&as_sdt=2005&sciodt=0,5&hl=en",133.0,2023-03-11 15:05:12,,,,,,,,,5.0,5.0,1.0,4.0,1.0,"… Abstract—In this paper, we study a new latency optimization problem for blockchain-based federated learning (BFL) in multiserver edge computing. In this system model, distributed …",https://arxiv.org/pdf/2203.09670,"https://scholar.google.com/scholar?q=related:iiBTbmA18p0J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
5.0,"Z Lian, Q Zeng, W Wang…",Blockchain-Based Two-Stage Federated Learning With Non-IID Data in IoMT System,2022.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9956974/,"https://scholar.google.com/scholar?cites=7934726034965134216&as_sdt=2005&sciodt=0,5&hl=en",153.0,2023-03-11 15:05:12,,,,,,,,,5.0,5.0,1.0,4.0,1.0,"… However, conventional centralized machine learning … a blockchain-based two-stage federated learning approach … -IID) data, we design a blockchain-based datasharing scheme that can …",,"https://scholar.google.com/scholar?q=related:iPsj8EnPHW4J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
9.0,"SK Lo, Y Liu, Q Lu, C Wang, X Xu, HY Paik…",Blockchain-based trustworthy federated learning architecture,2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2108.06912,"https://scholar.google.com/scholar?cites=11909145453725625686&as_sdt=2005&sciodt=0,5&hl=en",65.0,2023-03-11 15:05:12,,,,,,,,,9.0,4.5,1.0,7.0,2.0,"… of federated learning systems, we present a blockchain-based trustworthy federated learning ar… CONCLUSION This paper proposed a blockchain-based federated learning approach to …",https://arxiv.org/pdf/2108.06912,"https://scholar.google.com/scholar?q=related:Vi3GW7HIRaUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
9.0,"Z Zhang, D Dong, Y Ma, Y Ying, D Jiang…",Refiner: A reliable incentive-driven federated learning system powered by blockchain,2021.0,Proceedings of the …,dl.acm.org,https://dl.acm.org/doi/abs/10.14778/3476311.3476313,"https://scholar.google.com/scholar?cites=8261141604604055183&as_sdt=2005&sciodt=0,5&hl=en",131.0,2023-03-11 15:05:12,,10.14778/3476311.3476313,,,,,,,9.0,4.5,2.0,6.0,2.0,"… the learning protocol and send corrupt local updates to poison the global model. This paper proposes Refiner, a reliable federated learning … Ethereum, a public blockchain platform, and …",http://vldb.org/pvldb/vol14/p2659-jiang.pdf,"https://scholar.google.com/scholar?q=related:jw6gHYV4pXIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"P Wang, Y Zhao, MS Obaidat, Z Wei…",Blockchain-Enhanced Federated Learning Market with Social Internet of Things,2022.0,IEEE Journal on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9918042/,"https://scholar.google.com/scholar?cites=10949814583290722611&as_sdt=2005&sciodt=0,5&hl=en",122.0,2023-03-11 15:05:12,,,,,,,,,4.0,4.0,1.0,5.0,1.0,… • We devise the BFL market to improve the federated learning performance by making data … both blockchain and SIoT. We formulate the problem as the collaborative federated learning (…,,"https://scholar.google.com/scholar?q=related:M3lvUVmO9ZcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"M Sarhan, WW Lo, S Layeghy, M Portmann",HBFL: A hierarchical blockchain-based federated learning framework for collaborative IoT intrusion detection,2022.0,Computers and Electrical …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0045790622005961,"https://scholar.google.com/scholar?cites=16963963986260751461&as_sdt=2005&sciodt=0,5&hl=en",123.0,2023-03-11 15:05:12,,,,,,,,,4.0,4.0,1.0,4.0,1.0,… This paper proposes a hierarchical blockchain-based federated learning framework to … a hierarchical federated learning architecture to ensure the privacy of the learning process and …,https://arxiv.org/pdf/2204.04254,"https://scholar.google.com/scholar?q=related:ZXSX110bbOsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
8.0,"S Xuan, M Jin, X Li, Z Yao, W Yang…",DAM-SE: a blockchain-based optimized solution for the counterattacks in the internet of federated learning systems,2021.0,Security and …,hindawi.com,https://www.hindawi.com/journals/scn/2021/9965157/,"https://scholar.google.com/scholar?cites=4891081731419109939&as_sdt=2005&sciodt=0,5&hl=en",125.0,2023-03-11 15:05:12,HTML,,,,,,,,8.0,4.0,1.0,6.0,2.0,"… verification in the blockchain-based federated learning process, … model into the federated learning process by combining the … in the blockchain-based federated learning process. …",https://www.hindawi.com/journals/scn/2021/9965157/,"https://scholar.google.com/scholar?q=related:M3qjsOuc4EMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"C Zhang, Y Xu, H Elahi, D Zhang, Y Tan…",A blockchain-based model migration approach for secure and sustainable federated learning in iot systems,2022.0,IEEE Internet of …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9766205/,"https://scholar.google.com/scholar?cites=16109012322179694415&as_sdt=2005&sciodt=0,5&hl=en",128.0,2023-03-11 15:05:12,,,,,,,,,4.0,4.0,1.0,6.0,1.0,"… and ensure its security, we propose a blockchain-based secure federated learning model … , and blockchain nodes. Usually, one powerful central server is used in federated learning, …",,"https://scholar.google.com/scholar?q=related:Tz_pmVu1jt8J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
8.0,"C Xu, Y Qu, PW Eklund, Y Xiang…",Bafl: an efficient blockchain-based asynchronous federated learning framework,2021.0,2021 IEEE Symposium …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9631405/,"https://scholar.google.com/scholar?cites=18095154538618615233&as_sdt=2005&sciodt=0,5&hl=en",135.0,2023-03-11 15:05:12,,,,,,,,,8.0,4.0,2.0,5.0,2.0,"… , the application of Federated Learning (FL) in … , a blockchain-based asynchronous federated learning framework with a dynamic scaling factor is proposed. By adopting the blockchain, …",,"https://scholar.google.com/scholar?q=related:wfUoPi7nHvsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"NQ Hieu, TA Tran, CL Nguyen, D Niyato…",Deep reinforcement learning for resource management in blockchain-enabled federated learning network,2022.0,IEEE Networking …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9772081/,"https://scholar.google.com/scholar?cites=15644488187512623900&as_sdt=2005&sciodt=0,5&hl=en",136.0,2023-03-11 15:05:12,,,,,,,,,4.0,4.0,1.0,5.0,1.0,"… decrease the accuracy of the federated learning model. With three devices, the size of the action space is 2916 actions, which is a large action space for a reinforcement learning …",,"https://scholar.google.com/scholar?q=related:HBN8VR5jHNkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
8.0,"Z Mahmood, V Jusas",Implementation framework for a blockchain-based federated learning model for classification problems,2021.0,Symmetry,mdpi.com,https://www.mdpi.com/1160638,"https://scholar.google.com/scholar?cites=10414640077590492121&as_sdt=2005&sciodt=0,5&hl=en",148.0,2023-03-11 15:05:12,,,,,,,,,8.0,4.0,4.0,2.0,2.0,… a blockchain-based federated learning (FL) framework with incentives for participating nodes to enhance the accuracy of classification problems. Machine learning … Ethereum blockchain …,https://www.mdpi.com/2073-8994/13/7/1116/pdf,"https://scholar.google.com/scholar?q=related:2fNTsPg7iJAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"J Qi, F Lin, Z Chen, C Tang, R Jia…",High-quality model aggregation for blockchain-based federated learning via reputation-motivated task participation,2022.0,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9737334/,"https://scholar.google.com/scholar?cites=2946343560368247009&as_sdt=2005&sciodt=0,5&hl=en",149.0,2023-03-11 15:05:12,,,,,,,,,4.0,4.0,1.0,6.0,1.0,"… federated learning and contribute high-quality data is the crucial issue. In this article, a blockchain-based federated learning (… , the blockchain transforms the federated learning into a …",,"https://scholar.google.com/scholar?q=related:4VACltuD4ygJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
4.0,"A Haddaji, S Ayed, L Chaari",Federated learning with blockchain approach for trust management in IoV,2022.0,… and Applications: Proceedings of the 36th …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-99584-3_36,"https://scholar.google.com/scholar?cites=2682794863057072157&as_sdt=2005&sciodt=0,5&hl=en",176.0,2023-03-11 15:05:12,,10.1007/978-3-030-99584-3_36,,,,,,,4.0,4.0,1.0,3.0,1.0,"… This paper proposes federated learning with a blockchain approach for trust management (… for the federated learning model learning process. Moreover, a novel blockchain-based …",,"https://scholar.google.com/scholar?q=related:HXDCwbYzOyUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
11.0,"Q Zhang, P Palacharla, M Sekiya…",A blockchain based protocol for federated learning,2020.0,2020 IEEE 28th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9259388/,"https://scholar.google.com/scholar?cites=1794454759614711892&as_sdt=2005&sciodt=0,5&hl=en",91.0,2023-03-11 15:05:12,,,,,,,,,11.0,3.67,3.0,4.0,3.0,… based protocol for federated learning. We present the system architecture and describe the blockchain based protocol that seamlessly provides secure communication in federated …,https://icnp20.cs.ucr.edu/proceedings/demo/A%20Blockchain%20Based%20Protocol%20for%20Federated%20Learning.pdf,"https://scholar.google.com/scholar?q=related:VAhYsBgv5xgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
11.0,"Z Zhang, T Yang, Y Liu",SABlockFL: a blockchain-based smart agent system architecture and its application in federated learning,2020.0,International Journal of Crowd …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9826687/,"https://scholar.google.com/scholar?cites=17662248998167036037&as_sdt=2005&sciodt=0,5&hl=en",146.0,2023-03-11 15:05:12,,,,,,,,,11.0,3.67,4.0,3.0,3.0,… blockchain technology through designing a blockchainbased smart agent system architecture and applying in FL. and blockchain technology through designing a blockchain-… learning …,https://ieeexplore.ieee.org/iel7/9736195/9826661/09826687.pdf,"https://scholar.google.com/scholar?q=related:hcA-nuLpHPUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"H Moudoud, S Cherkaoui…",Towards a secure and reliable federated learning using blockchain,2021.0,2021 IEEE Global …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9685388/,"https://scholar.google.com/scholar?cites=2278014237943482288&as_sdt=2005&sciodt=0,5&hl=en",68.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,2.0,3.0,2.0,"… This paper proposed SRB-FL, a secure and reliable blockchain framework suitable for federated learning. To overcome the issues of unreliable and malicious FL devices involved in the …",https://arxiv.org/pdf/2201.11311,"https://scholar.google.com/scholar?q=related:sEfnReEhnR8J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"V Mothukuri, RM Parizi, S Pouriyeh…",FabricFL: Blockchain-in-the-loop federated learning for trusted decentralized systems,2021.0,IEEE Systems …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9631164/,"https://scholar.google.com/scholar?cites=17309980008446377451&as_sdt=2005&sciodt=0,5&hl=en",106.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,2.0,4.0,2.0,… als on FL and blockchain unnecessarily complicate the use of blockchain and do not fully … of blockchain with FL needs to be done sensibly without overturning the best of blockchain into …,,"https://scholar.google.com/scholar?q=related:6z2PABtnOfAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"X Zhang, H Hou, Z Fang, Z Wang",Industrial Internet Federated Learning Driven by IoT Equipment ID and Blockchain,2021.0,Wireless Communications and …,hindawi.com,https://www.hindawi.com/journals/wcmc/2021/7705843/,"https://scholar.google.com/scholar?cites=3381602258512673840&as_sdt=2005&sciodt=0,5&hl=en",119.0,2023-03-11 15:05:12,HTML,,,,,,,,7.0,3.5,2.0,4.0,2.0,… applies blockchain and federated learning (FL) to the industrial Internet identification. Blockchain is … Federated learning protects terminal personal data privacy and can carry out efficient …,https://www.hindawi.com/journals/wcmc/2021/7705843/,"https://scholar.google.com/scholar?q=related:MHxOblbd7S4J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"Y Xu, Z Lu, K Gai, Q Duan, J Lin, J Wu…",Besifl: Blockchain empowered secure and incentive federated learning paradigm in iot,2021.0,IEEE Internet of …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9663227/,"https://scholar.google.com/scholar?cites=2627468361059974294&as_sdt=2005&sciodt=0,5&hl=en",126.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,1.0,7.0,2.0,"… Inspired by the idea of applying blockchain in federated learning, we design the BESIFL as a fully decentralized system that replaces the server in the regular FL framework (shown in …",,"https://scholar.google.com/scholar?q=related:lryOr42kdiQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"R Cheng, Y Sun, Y Liu, L Xia, D Feng…",Blockchain-empowered federated learning approach for an intelligent and reliable D2D caching scheme,2021.0,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9508393/,"https://scholar.google.com/scholar?cites=15799148629461755313&as_sdt=2005&sciodt=0,5&hl=en",141.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,1.0,6.0,2.0,"… Fortunately, federated learning (FL) with a distributed … Besides the privacy issue, blockchain can be further introduced … In this study, we propose a double-layer blockchain-based deep …",https://ieeexplore.ieee.org/iel7/6488907/9780059/09508393.pdf,"https://scholar.google.com/scholar?q=related:seWqlPjZQdsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"U Majeed, LU Khan, A Yousafzai, Z Han, BJ Park…",ST-BFL: A structured transparency empowered cross-silo federated learning on the blockchain framework,2021.0,Ieee …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9617624/,"https://scholar.google.com/scholar?cites=10855621278639889234&as_sdt=2005&sciodt=0,5&hl=en",142.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,1.0,6.0,2.0,… • We present a structured transparency perspective on federated learning by considering the federated learning process as ’information flow’ in a structured transparency context. …,https://ieeexplore.ieee.org/iel7/6287639/9312710/09617624.pdf,"https://scholar.google.com/scholar?q=related:UpuAkQnqppYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"S Salim, B Turnbull, N Moustafa",A blockchain-enabled explainable federated learning for securing internet-of-things-based social media 3.0 networks,2021.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9663403/,"https://scholar.google.com/scholar?cites=11661964894035038035&as_sdt=2005&sciodt=0,5&hl=en",151.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,2.0,3.0,2.0,"… federated learning (FL) ecosystem can empower an entire network to learn from data in a decentralized manner. In this article, we propose a differentially privacy blockchain-… blockchain, …",,"https://scholar.google.com/scholar?q=related:U88IjEif16EJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"H Zhang, G Li, Y Zhang, K Gai, M Qiu",Blockchain-based privacy-preserving medical data sharing scheme using federated learning,2021.0,"… 2021, Tokyo, Japan, August 14–16 …",Springer,https://link.springer.com/chapter/10.1007/978-3-030-82153-1_52,"https://scholar.google.com/scholar?cites=13503143653030581319&as_sdt=2005&sciodt=0,5&hl=en",159.0,2023-03-11 15:05:12,,10.1007/978-3-030-82153-1_52,,,,,,,7.0,3.5,1.0,5.0,2.0,"… a medical data privacy protection framework based on blockchain (MPBC). In this framework… federated learning. In addition, the growing volume of medical data could make blockchain …",,"https://scholar.google.com/scholar?q=related:R1T1FZzNZLsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
7.0,"R Wang, H Li, E Liu",Blockchain-based federated learning in mobile edge networks with application in internet of vehicles,2021.0,arXiv preprint arXiv:2103.01116,arxiv.org,https://arxiv.org/abs/2103.01116,"https://scholar.google.com/scholar?cites=18080578194629598884&as_sdt=2005&sciodt=0,5&hl=en",178.0,2023-03-11 15:05:12,,,,,,,,,7.0,3.5,2.0,3.0,2.0,… All these issues inspire us to propose an autonomous blockchain empowered privacy-… to build a federated learning participant management system by employing a blockchain …,https://arxiv.org/pdf/2103.01116,"https://scholar.google.com/scholar?q=related:pB6SsBIe6_oJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
10.0,"Y Hu, Y Zhou, J Xiao, C Wu",GFL: A decentralized federated learning framework based on blockchain,2020.0,arXiv preprint arXiv:2010.10996,arxiv.org,https://arxiv.org/abs/2010.10996,"https://scholar.google.com/scholar?cites=3325326034884468256&as_sdt=2005&sciodt=0,5&hl=en",85.0,2023-03-11 15:05:12,,,,,,,,,10.0,3.33,3.0,4.0,3.0,"… To tackle aforementioned problems, a blockchain-based decentralized FL framework Galaxy Federated Learning Framework(GFL) is proposed in this paper. Consistent hashing …",https://arxiv.org/pdf/2010.10996,"https://scholar.google.com/scholar?q=related:IJ6lD2nuJS4J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
