Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"C Anderson, A Carvalho, M Kaul, JW Merhout","Blockchain innovation for consent self-management in health information exchanges",2023,"Decision Support Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167923623000969","https://scholar.google.com/scholar?cites=7032396707803932833&as_sdt=2005&sciodt=0,5&hl=en",38,"2023-11-17 09:14:23","HTML","","","",,,,,1,1.00,0,4,1,"… for consent self-management, we propose a solution that enables the seamless sharing of patient consent … to create a blockchain-based, self-managed patient consent system and we …","https://www.sciencedirect.com/science/article/pii/S0167923623000969","https://scholar.google.com/scholar?q=related:oahH6IsXmGEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
15,"J Shi, R Li, W Hou","A mechanism to resolve the unauthorized access vulnerability caused by permission delegation in blockchain-based access control",2020,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9174726/","https://scholar.google.com/scholar?cites=15744185098710478528&as_sdt=2005&sciodt=0,5&hl=en",39,"2023-11-17 09:14:23","","","","",,,,,15,5.00,5,3,3,"… for permission use, embeds the constraints in the permission … access vulnerability caused by permission delegation. Since … blockchain tokens, this paper also proposes a permission …","https://ieeexplore.ieee.org/iel7/6287639/6514899/09174726.pdf","https://scholar.google.com/scholar?q=related:wO6iVu6UftoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
19,"T Rupasinghe, F Burstein, C Rudolph","Blockchain based Dynamic Patient Consent: A Privacy-Preserving Data Acquisition Architecture for Clinical Data Analytics.",2019,"ICIS","academia.edu","https://www.academia.edu/download/79880467/300350057_oa.pdf","https://scholar.google.com/scholar?cites=1288462138014750421&as_sdt=2005&sciodt=0,5&hl=en",40,"2023-11-17 09:14:23","PDF","","","",,,,,19,4.75,6,3,4,"… patient consent with existing access control mechanisms. Recently, blockchain has been … a dynamic consent management architecture leveraging blockchain technology and smart …","https://www.academia.edu/download/79880467/300350057_oa.pdf","https://scholar.google.com/scholar?q=related:1dbo6nyJ4REJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
7,"C Hu, C Li, G Zhang, Z Lei, M Shah, Y Zhang, C Xing, ...","CrowdMed-II: a blockchain-based framework for efficient consent management in health data sharing",2022,"World Wide Web","Springer","https://link.springer.com/article/10.1007/s11280-021-00923-1","https://scholar.google.com/scholar?cites=1534341049550611422&as_sdt=2005&sciodt=0,5&hl=en",41,"2023-11-17 09:14:23","HTML","10.1007/s11280-021-00923-1","","",,,,,7,7.00,1,8,1,"… Next, we describe the use of blockchain in health data sharing and some blockchain-based systems that others have proposed. Last, we introduce blockchain technologies and smart …","https://link.springer.com/article/10.1007/s11280-021-00923-1","https://scholar.google.com/scholar?q=related:3qPDJg4TSxUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"I Román-Martínez, J Calvillo-Arbizu, ...","Blockchain-based service-oriented architecture for consent management, access control, and auditing",2023,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10036374/","https://scholar.google.com/scholar?cites=6320836759899645901&as_sdt=2005&sciodt=0,5&hl=en",42,"2023-11-17 09:14:23","","","","",,,,,3,3.00,1,3,1,"… of care consents are maintained on a blockchain, providing a trusted … The application of subject of care consent to control the … that blockchain can effectively support sharing consent and …","https://ieeexplore.ieee.org/iel7/6287639/6514899/10036374.pdf","https://scholar.google.com/scholar?q=related:zacMPYsfuFcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
10,"S Kumar","Permission blockchain network based central bank digital currency",2021,"2021 IEEE 4th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9574020/","https://scholar.google.com/scholar?cites=10144830869330749096&as_sdt=2005&sciodt=0,5&hl=en",43,"2023-11-17 09:14:23","","","","",,,,,10,5.00,10,1,2,"… permission blockchain called MBDC. For improving the scalability and payment process, the multi-blockchain … of processing overhead due to the multi-blockchain layer. In the paper [20], …","https://ieeexplore.ieee.org/iel7/9573501/9573519/09574020.pdf","https://scholar.google.com/scholar?q=related:qGbgEO2tyYwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
14,"G Despotou, J Evans, W Nash, A Eavis, ...","Evaluation of patient perception towards dynamic health data sharing using blockchain based digital consent with the Dovetail digital consent application: A cross …",2020,"Digital …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/2055207620924949","https://scholar.google.com/scholar?cites=5458973687319041746&as_sdt=2005&sciodt=0,5&hl=en",44,"2023-11-17 09:14:23","","10.1177/2055207620924949","","",,,,,14,4.67,3,5,3,"… to digitally consent to sharing their data between services, using blockchain. This paper presents an evaluation of patients’ attitudes towards the deployed digital consent application as …","https://journals.sagepub.com/doi/pdf/10.1177/2055207620924949","https://scholar.google.com/scholar?q=related:0hbbTqUrwksJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
6,"KY Huh, SJ Moon, S Jeong, MJ Kim, ...","Evaluation of a blockchain‐based dynamic consent platform (METORY) in a decentralized and multicenter clinical trial using virtual drugs",2022,"Clinical and …","Wiley Online Library","https://ascpt.onlinelibrary.wiley.com/doi/abs/10.1111/cts.13246","https://scholar.google.com/scholar?cites=5249545194839456047&as_sdt=2005&sciodt=0,5&hl=en",45,"2023-11-17 09:14:23","","10.1111/cts.13246","","",,,,,6,6.00,1,5,1,"… Overall study completion rates, proportion of consent, and … and the overall proportion of consent to each protocol amendment … evaluated a blockchain-based dynamic consent platform in …","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1111/cts.13246","https://scholar.google.com/scholar?q=related:L7nDmooh2kgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
9,"O Konashevych, O Khovayko","Randpay: The technology for blockchain micropayments and transactions which require recipient's consent",2020,"Computers &Security","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167404820301656","https://scholar.google.com/scholar?cites=7623481977332141816&as_sdt=2005&sciodt=0,5&hl=en",46,"2023-11-17 09:14:23","HTML","","","",,,,,9,3.00,5,2,3,"… be published in the blockchain. Randpay is considered to be the first blockchain protocol to … the use of the blockchain for legal deeds that require a payee's consent to be recognized in …","https://www.sciencedirect.com/science/article/pii/S0167404820301656","https://scholar.google.com/scholar?q=related:-I55qncMzGkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
14,"M Shah, C Li, M Sheng, Y Zhang, C Xing","CrowdMed: A blockchain-based approach to consent management for health data sharing",2019,"… , July 1–2, 2019, Proceedings 7","Springer","https://link.springer.com/chapter/10.1007/978-3-030-34482-5_31","https://scholar.google.com/scholar?cites=2074372457733162080&as_sdt=2005&sciodt=0,5&hl=en",47,"2023-11-17 09:14:23","","10.1007/978-3-030-34482-5_31","","",,,,,14,3.50,3,5,4,"… specific configuration of the blockchain. The popular Bitcoin … The mining activities in a blockchain open the possibility of … blockchain-based approach to managing patient consent and …","","https://scholar.google.com/scholar?q=related:YAQKg8KmyRwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
10,"N Aldred, L Baal, G Broda, S Trumble, ...","Design and implementation of a blockchain-based consent management system",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.09882","https://scholar.google.com/scholar?cites=15967104057351559674&as_sdt=2005&sciodt=0,5&hl=en",48,"2023-11-17 09:14:23","","","","",,,,,10,2.50,2,5,4,"… With blockchain’s built-in security and removal of the need for third party trust, blockchain … of a permissioned-based blockchain third party consent management system, whose policy …","https://arxiv.org/pdf/1912.09882","https://scholar.google.com/scholar?q=related:-lkj9oqMlt0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
8,"HR De Sousa, A Pinto","Blockchain based informed consent with reputation support",2020,"Blockchain and Applications: International …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-23813-1_7","https://scholar.google.com/scholar?cites=1985058852638781462&as_sdt=2005&sciodt=0,5&hl=en",49,"2023-11-17 09:14:23","","10.1007/978-3-030-23813-1_7","","",,,,,8,2.67,4,2,3,"… The presented solution allows the data controller to collect the consent, of a … said consent on public a blockchain. On the other hand, the data subject will be able to express his consent …","","https://scholar.google.com/scholar?q=related:FnDHWYJYjBsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
10,"I Mukhopadhyay, A Ghosh","Blockchain-based framework for managing customer consent in open banking",2021,"The"" Essence"" of Network Security: An End-to …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-9317-8_3","https://scholar.google.com/scholar?cites=5782434679926751393&as_sdt=2005&sciodt=0,5&hl=en",50,"2023-11-17 09:14:23","","10.1007/978-981-15-9317-8_3","","",,,,,10,5.00,5,2,2,"… Blockchain-based solutions for consent management, let’s understand about Blockchain … and implementation of a permissioned Blockchain third-party consent management system, a …","","https://scholar.google.com/scholar?q=related:oQDvabRVP1AJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"M Goint, C Bertelle, C Duvallet","Secure Access Control to Data in Off-Chain Storage in Blockchain-Based Consent Systems",2023,"Mathematics","mdpi.com","https://www.mdpi.com/2227-7390/11/7/1592","https://scholar.google.com/scholar?cites=12832662844316312180&as_sdt=2005&sciodt=0,5&hl=en",51,"2023-11-17 09:14:23","HTML","","","",,,,,1,1.00,0,3,1,"… Blockchain technology is widely used for building consent … what consent is in the context of blockchain-based systems. Next, we enumerate a list of works using blockchain for consent …","https://www.mdpi.com/2227-7390/11/7/1592","https://scholar.google.com/scholar?q=related:dOLT1d3GFrIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"S Mitra","OConsent--Open Consent Protocol for Privacy and Consent Management with Blockchain",2022,"arXiv preprint arXiv:2201.01326","arxiv.org","https://arxiv.org/abs/2201.01326","",52,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,1,1,"… consent with blockchain. Consentio uses Hyperledger, which is a permissioned blockchain. … However, having a permissioned blockchain inhibits the wider adoption of the platform, and …","https://arxiv.org/pdf/2201.01326","https://scholar.google.com/scholar?q=related:FimsdccESzEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"M Alhajri, A Salehi Shahraki, C Rudolph","Privacy of Fitness Applications and Consent Management in Blockchain",2022,"Proceedings of the 2022 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3511616.3513100","https://scholar.google.com/scholar?cites=11038574226400796378&as_sdt=2005&sciodt=0,5&hl=en",53,"2023-11-17 09:14:23","","10.1145/3511616.3513100","","",,,,,3,3.00,1,3,1,"… these consent-management privacy concerns. We propose a blockchainbased consent … and legally compliant system that manages user consent dynamically around the sharing, collect…","https://dl.acm.org/doi/pdf/10.1145/3511616.3513100","https://scholar.google.com/scholar?q=related:2t5mJ8bkMJkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"H Grodzicka, M Kedziora, L Madeyski","Security and scalability in private permissionless blockchain: Problems and solutions leading to creating Consent-as-a-Service (CaaS) deployment",2021,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-88113-9_22","https://scholar.google.com/scholar?cites=10553615333376323653&as_sdt=2005&sciodt=0,5&hl=en",54,"2023-11-17 09:14:23","","10.1007/978-3-030-88113-9_22","","",,,,,4,2.00,1,3,2,"… occurring in private permissionless blockchain systems. The consent management system (… implemented in the selected blockchain-as-a-service (BaaS), and therefore led to consent-as-…","","https://scholar.google.com/scholar?q=related:RfAC8jr5dZIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"P Chagina","Development of blockchain-based general consent management system",2022,"","lutpub.lut.fi","https://lutpub.lut.fi/handle/10024/164161","",55,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,1,1,"… technology allows tracking of the activity of user consent. This thesis proves the consent of a general consent management system with the use of blockchain technology and provides a …","https://lutpub.lut.fi/bitstream/handle/10024/164161/mastersthesis_chagina_polina.pdf?sequence=1","https://scholar.google.com/scholar?q=related:S0EYND6_02UJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"N Peyrone, D Wichadakul","A formal model for blockchain-based consent management in data sharing",2023,"Journal of Logical and Algebraic Methods in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352220823000408","https://scholar.google.com/scholar?cites=9250573604598728175&as_sdt=2005&sciodt=0,5&hl=en",56,"2023-11-17 09:14:23","HTML","","","",,,,,1,1.00,1,2,1,"… , we propose to use blockchain technology to manage data subjects' informed consent for data … to extend the blockchain features to validate the consent authorization and manage the …","https://www.sciencedirect.com/science/article/pii/S2352220823000408","https://scholar.google.com/scholar?q=related:70W2hq6jYIAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
7,"J Heiss, MR Ulbricht, J Eberhardt","Put your money where your mouth is–towards blockchain-based consent violation detection",2020,"… Conference on Blockchain …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9169455/","https://scholar.google.com/scholar?cites=18437231610878422675&as_sdt=2005&sciodt=0,5&hl=en",57,"2023-11-17 09:14:23","","","","",,,,,7,2.33,2,3,3,"… to violations of consent declarations through unauthorized … , blockchain-based approach for enabling economically motivated and technically mediated detection of violations of consent …","https://ieeexplore.ieee.org/iel7/9165689/9169389/09169455.pdf","https://scholar.google.com/scholar?q=related:k-4CKHc03v8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"P Banerjee, A Muthaiah, S Ruj","Blockchain enabled data trading with user consent",2021,"2021 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9352817/","https://scholar.google.com/scholar?cites=3154330402760490032&as_sdt=2005&sciodt=0,5&hl=en",58,"2023-11-17 09:14:23","","","","",,,,,3,1.50,1,3,2,"… The consent forms are still paper based or just digital copies of the paper version and … core concerns of consent, compensation and traceability of data. We use a blockchain platform to …","https://ieeexplore.ieee.org/iel7/9352735/9352808/09352817.pdf","https://scholar.google.com/scholar?q=related:MPzA-MluxisJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"B Moslavac","Consent by GDPR vs. Blockchain",2020,"Revista Acadêmica Escola Superior do …","revistaacademica.mpce.mp.br","https://revistaacademica.mpce.mp.br/revista/article/view/22","https://scholar.google.com/scholar?cites=6755374934117738732&as_sdt=2005&sciodt=0,5&hl=en",59,"2023-11-17 09:14:23","","","","",,,,,1,0.33,1,1,3,"… consent due to lawfulness of personal data processing versus inclusion of same data in a chain using blockchain … of personal data substitute explicit consent for their processing. Finally, …","https://revistaacademica.mpce.mp.br/revista/article/download/22/18","https://scholar.google.com/scholar?q=related:7GiqCLbpv10J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"PV Kakarlapudi","Design and development of a blockchain-based consent management system",2021,"","ir.library.ontariotechu.ca","https://ir.library.ontariotechu.ca/handle/10155/1349","",60,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,1,2,"… the latest blockchain technology for enhancing data privacy and consent management … The primary goal of this thesis is to design and develop a blockchain-based consent …","https://ir.library.ontariotechu.ca/bitstream/handle/10155/1349/Kakarlapudi_Prasanth_Varma.pdf?sequence=3","https://scholar.google.com/scholar?q=related:XoS4amCMvzYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"H Kim, S Lee, H Kwon, E Kim","Design and implementation of a personal health record platform based on patient-consent blockchain technology",2021,"KSII Transactions on Internet and Information …","itiis.org","http://itiis.org/digital-library/manuscript/file/25145/TIIS%20Vol%2015,%20No%2012-8.pdf","https://scholar.google.com/scholar?cites=1649091621062986671&as_sdt=2005&sciodt=0,5&hl=en",61,"2023-11-17 09:14:23","PDF","","","",,,,,4,2.00,1,4,2,"… the personal consent system using blockchain has emerged. The adoption of blockchain technology … of a patient-centered PHR platform that employs blockchain technology [4,14]. The …","http://itiis.org/digital-library/manuscript/file/25145/TIIS%20Vol%2015,%20No%2012-8.pdf","https://scholar.google.com/scholar?q=related:r0uIkxfA4hYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"D Ameyed, F Jaafar, ...","Blockchain based model for consent management and data transparency assurance",2021,"2021 IEEE 21st …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9741995/","https://scholar.google.com/scholar?cites=4803232085821442990&as_sdt=2005&sciodt=0,5&hl=en",62,"2023-11-17 09:14:23","","","","",,,,,4,2.00,1,3,2,"… pilot implementation of a blockchain-based consent and data … and data controllers to impose consent on data usage. Also, it … and consent management by log data activities and consent …","https://ieeexplore.ieee.org/iel7/9741747/9741863/09741995.pdf","https://scholar.google.com/scholar?q=related:rkslKSKCqEIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"D Miltiadou, S Pitsios, S Kasdaglis, ...","Leveraging management of customers' consent exploiting the benefits of blockchain technology towards secure data sharing",2022,"Big Data and Artificial …","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/54429/978-3-030-94590-9.pdf?sequence=1#page=144","https://scholar.google.com/scholar?cites=10901044579798029989&as_sdt=2005&sciodt=0,5&hl=en",63,"2023-11-17 09:14:23","PDF","","","",,,,,3,3.00,1,4,1,"… several consent management solutions which are based on the blockchain technology and … A domainspecific solution is proposed with a blockchain-based data sharing consent model …","https://library.oapen.org/bitstream/handle/20.500.12657/54429/978-3-030-94590-9.pdf?sequence=1#page=144","https://scholar.google.com/scholar?q=related:pRaPA0pKSJcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
9,"D Hofman, C Shannon, B McManus, ...","Building trust &protecting privacy: Analyzing evidentiary quality in a blockchain proof-of-concept for health research data consent management",2018,"… on internet of things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8726586/","https://scholar.google.com/scholar?cites=14479094444403001707&as_sdt=2005&sciodt=0,5&hl=en",64,"2023-11-17 09:14:23","","","","",,,,,9,1.80,2,4,5,"In this paper we use a case study of a proof-of-concept blockchain system for management of the consent process in sharing of participant health research data. The solution is …","","https://scholar.google.com/scholar?q=related:awn5A68T8MgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"B Flesch","Investigating the suitability of blockchain for managing patients consent in clinical trials",2021,"","scss.tcd.ie","https://www.scss.tcd.ie/publications/theses/diss/2021/TCD-SCSS-DISSERTATION-2021-046.pdf","",65,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,2,"… of blockchain to manage patients consent in clinical trials. … problem of patients consent management while maximising its … of a Blockchain as a Service (BaaS) for consent management …","https://www.scss.tcd.ie/publications/theses/diss/2021/TCD-SCSS-DISSERTATION-2021-046.pdf","https://scholar.google.com/scholar?q=related:-wHPd72JGBcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"T Hardin, D Kotz","Amanuensis: provenance, privacy, and permission in TEE-enabled blockchain data systems",2022,"2022 IEEE 42nd International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9912198/","https://scholar.google.com/scholar?cites=12973893179441402215&as_sdt=2005&sciodt=0,5&hl=en",66,"2023-11-17 09:14:23","","","","",,,,,1,1.00,1,2,1,"… and analysis) off of the blockchain and into a TEE, they get … blockchain datasharing system, Amanuensis, to ensure the freshness of accesscontrol lists shared between the blockchain …","https://ieeexplore.ieee.org/iel7/9912136/9912128/09912198.pdf","https://scholar.google.com/scholar?q=related:Z9F3qhuHDLQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"Z Xu, T Jiao, Z Wang, S Wen, S Chen, ...","AC2M: An Automated Consent Management Model for Blockchain Financial Services Platform",2021,"… Conference on Smart …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9592376/","https://scholar.google.com/scholar?cites=18160350243692033561&as_sdt=2005&sciodt=0,5&hl=en",67,"2023-11-17 09:14:23","","","","",,,,,4,2.00,1,6,2,"… an automated consent management model based on blockchain … a blockchain-based consent management model to solve these issues. The inherent characteristics of Blockchain …","https://ieeexplore.ieee.org/iel7/9592359/9592375/09592376.pdf","https://scholar.google.com/scholar?q=related:GTbxN1SGBvwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"A Suresh, AR Nair, A Lal, G Sarath","A hybrid proof based consensus algorithm for permission less blockchain",2020,"2020 Second International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9183109/","https://scholar.google.com/scholar?cites=8132414725592880521&as_sdt=2005&sciodt=0,5&hl=en",68,"2023-11-17 09:14:23","","","","",,,,,4,1.33,1,4,3,"… BLOCKCHAIN A Blockchain is a disseminated database which is able to maintain a constantly accelerating list of … Now let us look at blockchain architecture shown in figure 1 in detail. …","https://ieeexplore.ieee.org/iel7/9169741/9182787/09183109.pdf","https://scholar.google.com/scholar?q=related:iZUeBRsk3HAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
7,"G Sawant, V Bharadi","Permission blockchain based smart contract utilizing biometric authentication as a service: a future trend",2020,"… on Convergence to Digital World-Quo …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9318715/","https://scholar.google.com/scholar?cites=17909989729009713739&as_sdt=2005&sciodt=0,5&hl=en",69,"2023-11-17 09:14:23","","","","",,,,,7,2.33,4,2,3,"… Section 2 informs about the work done in multimodal biometric recognition, hyperledger fabric based permission edblockchain and smart contract tuned with this blockchain. Section 3 …","https://ieeexplore.ieee.org/iel7/9318602/9318603/09318715.pdf","https://scholar.google.com/scholar?q=related:S8KEcMQQjfgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
5,"HR de Sousa, A Pinto","On the feasibility of blockchain for online surveys with reputation and informed consent support",2019,"Ambient Intelligence–Software and Applications …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-01746-0_37","https://scholar.google.com/scholar?cites=9163318815900737342&as_sdt=2005&sciodt=0,5&hl=en",70,"2023-11-17 09:14:23","","10.1007/978-3-030-01746-0_37","","",,,,,5,1.25,3,2,4,"… proof of the user’s consent for every single operation comprising their … consent should be stored in a blockchain. By being a distributed, immutable and verifiable ledger, the blockchain …","","https://scholar.google.com/scholar?q=related:Pp9q6emlKn8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"Y Gao, A Zhang, S Wu, J Chen","Blockchain-based multi-hop permission delegation scheme with controllable delegation depth for electronic health record sharing",2022,"High-Confidence Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S2667295222000368","https://scholar.google.com/scholar?cites=8035688310438153159&as_sdt=2005&sciodt=0,5&hl=en",71,"2023-11-17 09:14:23","HTML","","","",,,,,2,2.00,1,4,1,"… In this paper, a blockchain-based multi-hop permission … Depending on blockchain regulations, the group can determine who is … In our scheme, blockchain is used to delegate permission …","https://www.sciencedirect.com/science/article/pii/S2667295222000368","https://scholar.google.com/scholar?q=related:x8tshfF_hG8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"A Ghosh, I Mukhopadhyay, S Chakraborty","ConsenTrack—Blockchain Based Framework for Open Banking Consent Data Tracking",2023,"Human-Centric Intelligent …","Springer","https://link.springer.com/article/10.1007/s44230-023-00023-5","",72,"2023-11-17 09:14:23","HTML","10.1007/s44230-023-00023-5","","",,,,,0,0.00,0,3,1,"… Blockchain … blockchain based framework which can be easily integrated into banks’ existing technology landscape thus becomes need of the hour. Consortium permissioned blockchain …","https://link.springer.com/article/10.1007/s44230-023-00023-5","https://scholar.google.com/scholar?q=related:7z2V3JKMKdkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"MS Siddiqui, TA Syed, A Nadeem, ...","Permission and Usage Control for Virtual Tourism using Blockchain-based Smart Contracts",2022,"International …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/0d8c/3f2c2065bd0ee6b9eaf895583c1df38b1cec.pdf","https://scholar.google.com/scholar?cites=17411435645335261953&as_sdt=2005&sciodt=0,5&hl=en",73,"2023-11-17 09:14:23","PDF","","","",,,,,1,1.00,0,4,1,"… with usage, permission, and payment control. In this paper, a secure blockchain-based broker … The permission control module ensures authentication and authorization, while the usage …","https://pdfs.semanticscholar.org/0d8c/3f2c2065bd0ee6b9eaf895583c1df38b1cec.pdf","https://scholar.google.com/scholar?q=related:AVPIPXjYofEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"AR Lee, MG Kim, KJ Won, IK Kim, ...","Coded Dynamic Consent framework using blockchain for healthcare information exchange",2020,"2020 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9313330/","https://scholar.google.com/scholar?cites=11402754266921615948&as_sdt=2005&sciodt=0,5&hl=en",74,"2023-11-17 09:14:23","","","","",,,,,4,1.33,1,5,3,"… to tailor and manage their consent. It expands patients’ … Consent framework based on blockchain. We developed five design criteria to support dynamic consent and represent consent …","https://ieeexplore.ieee.org/iel7/9312958/9312977/09313330.pdf","https://scholar.google.com/scholar?q=related:TMLuZJe4Pp4J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"A SALEHI","A Blockchain-Based Consent Mechanism for Access to Fitness Data in the Healthcare Context",,"scholar.archive.org","","https://scholar.archive.org/work/cqpnuepyyfaztltiywmyh4x3om/access/wayback/https://ieeexplore.ieee.org/ielx7/6287639/6514899/09721062.pdf","",75,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,,"… study proposes a blockchain dynamic consent mechanism that uses a smart contract to preserve privacy in accessing fitness data, especially with regard to the management of consent. …","https://scholar.archive.org/work/cqpnuepyyfaztltiywmyh4x3om/access/wayback/https://ieeexplore.ieee.org/ielx7/6287639/6514899/09721062.pdf","https://scholar.google.com/scholar?q=related:2O2x40bqX1sJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
