Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"W. Lu","Edge Blockchain Assisted Lightweight Privacy-Preserving Data Aggregation for Smart Grid",2021,"IEEE Transactions on Network and Service Management","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099080580&origin=inward",64,"2022-06-13 20:08:57","Article","10.1109/TNSM.2020.3048822","1932-4537","https://api.elsevier.com/content/abstract/scopus_id/85099080580",18,2,1246,1259,7,7.00,7,1,1,"","",""
7,"R. Ul Haque","Privacy-preserving k-nearest neighbors training over blockchain-based encrypted health data",2020,"Electronics (Switzerland)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097376054&origin=inward",65,"2022-06-13 20:08:57","Article","10.3390/electronics9122096","2079-9292","https://api.elsevier.com/content/abstract/scopus_id/85097376054",9,12,1,20,7,3.50,7,1,2,"","",""
6,"B. Jia","Blockchain-Enabled Federated Learning Data Protection Aggregation Scheme With Differential Privacy and Homomorphic Encryption in IIoT",2022,"IEEE Transactions on Industrial Informatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111042316&origin=inward",66,"2022-06-13 20:08:57","Article","10.1109/TII.2021.3085960","1551-3203","https://api.elsevier.com/content/abstract/scopus_id/85111042316",18,6,4049,4058,6,6.00,6,1,1,"","",""
6,"Z. Chen","A blockchain-based preserving and sharing system for medical data privacy",2021,"Future Generation Computer Systems","","https://api.elsevier.com/content/article/eid/1-s2.0-S0167739X21001734","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108096199&origin=inward",67,"2022-06-13 20:08:57","Article","10.1016/j.future.2021.05.023","0167-739X","https://api.elsevier.com/content/abstract/scopus_id/85108096199",124,,338,350,6,6.00,6,1,1,"","",""
6,"T. Rupasinghe","Blockchain based dynamic patient consent: A privacy-preserving data acquisition architecture for clinical data analytics",2019,"40th International Conference on Information Systems, ICIS 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100343367&origin=inward",68,"2022-06-13 20:08:57","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85100343367",,,,,6,2.00,6,1,3,"","",""
6,"J. Park","Smart contract data feed framework for privacy-preserving oracle system on blockchain",2021,"Computers","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099464526&origin=inward",69,"2022-06-13 20:08:57","Article","10.3390/computers10010007","2073-431X","https://api.elsevier.com/content/abstract/scopus_id/85099464526",10,1,1,12,6,6.00,6,1,1,"","",""
6,"T. Feng","Blockchain data privacy access control based on searchable attribute encryption",2021,"Computers, Materials and Continua","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096488619&origin=inward",70,"2022-06-13 20:08:57","Article","10.32604/cmc.2020.012146","1546-2218","https://api.elsevier.com/content/abstract/scopus_id/85096488619",66,1,871,884,6,6.00,6,1,1,"","",""
6,"V.H. Hoang","Privacy-Preserving Blockchain-Based Data Sharing Platform for Decentralized Storage Systems",2020,"IFIP Networking 2020 Conference and Workshops, Networking 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090025938&origin=inward",71,"2022-06-13 20:08:57","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85090025938",,,280,288,6,3.00,6,1,2,"","",""
6,"R. Wang","Medical Blockchain of Privacy Data Sharing Model Based on Ring Signature",2019,"Dianzi Keji Daxue Xuebao/Journal of the University of Electronic Science and Technology of China","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076707219&origin=inward",72,"2022-06-13 20:08:57","Article","10.3969/j.issn.1001-0548.2019.06.013","1001-0548","https://api.elsevier.com/content/abstract/scopus_id/85076707219",48,6,886,892,6,2.00,6,1,3,"","",""
6,"I. Ochoa","Privacy in the Internet of Things: A Study to Protect User's Data in LPR Systems Using Blockchain",2019,"2019 17th International Conference on Privacy, Security and Trust, PST 2019 - Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074776216&origin=inward",73,"2022-06-13 20:08:57","Conference Paper","10.1109/PST47121.2019.8949076","","https://api.elsevier.com/content/abstract/scopus_id/85074776216",,,,,6,2.00,6,1,3,"","",""
6,"X. Liang","A reliable data provenance and privacy preservation architecture for business-driven cyber-physical systems using blockchain",2018,"International Journal of Information Security and Privacy","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055885659&origin=inward",74,"2022-06-13 20:08:57","Article","10.4018/IJISP.2018100105","1930-1650","https://api.elsevier.com/content/abstract/scopus_id/85055885659",12,4,68,81,6,1.50,6,1,4,"","",""
5,"Y. Chen","A Blockchain-Based Medical Data Sharing Mechanism with Attribute-Based Access Control and Privacy Protection",2021,"Wireless Communications and Mobile Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109980936&origin=inward",75,"2022-06-13 20:08:57","Article","10.1155/2021/6685762","1530-8669","https://api.elsevier.com/content/abstract/scopus_id/85109980936",2021,,,,5,5.00,5,1,1,"","",""
5,"R. Zou","SPChain: Blockchain-based medical data sharing and privacy-preserving eHealth system",2021,"Information Processing and Management","","https://api.elsevier.com/content/article/eid/1-s2.0-S0306457321001011","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103768801&origin=inward",76,"2022-06-13 20:08:57","Article","10.1016/j.ipm.2021.102604","0306-4573","https://api.elsevier.com/content/abstract/scopus_id/85103768801",58,4,,,5,5.00,5,1,1,"","",""
5,"P. Abas Sunarya","Blockchain family deed certificate for privacy and data security",2020,"2020 5th International Conference on Informatics and Computing, ICIC 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099300826&origin=inward",77,"2022-06-13 20:08:57","Conference Paper","10.1109/ICIC50835.2020.9288528","","https://api.elsevier.com/content/abstract/scopus_id/85099300826",,,,,5,2.50,5,1,2,"","",""
5,"K.M. Lee","Data privacy-preserving distributed knowledge discovery based on the blockchain",2020,"Information Technology and Management","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092454831&origin=inward",78,"2022-06-13 20:08:57","Article","10.1007/s10799-020-00317-1","1385-951X","https://api.elsevier.com/content/abstract/scopus_id/85092454831",21,4,191,204,5,2.50,5,1,2,"","",""
5,"H. Mohammadinejad","Privacy protection in smart cities by a personal data management protocol in blockchain",2020,"International Journal of Computer Network and Information Security","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086047025&origin=inward",79,"2022-06-13 20:08:57","Article","10.5815/ijcnis.2020.03.05","2074-9090","https://api.elsevier.com/content/abstract/scopus_id/85086047025",12,3,44,52,5,2.50,5,1,2,"","",""
4,"X. Zheng","Blockchain-based verifiable privacy-preserving data classification protocol for medical data",2022,"Computer Standards and Interfaces","","https://api.elsevier.com/content/article/eid/1-s2.0-S0920548921001008","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121105827&origin=inward",80,"2022-06-13 20:08:57","Article","10.1016/j.csi.2021.103605","0920-5489","https://api.elsevier.com/content/abstract/scopus_id/85121105827",82,,,,4,4.00,4,1,1,"","",""
4,"M. Wang","MedShare: A Privacy-Preserving Medical Data Sharing System by Using Blockchain",2021,"IEEE Transactions on Services Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115668819&origin=inward",81,"2022-06-13 20:08:57","Article","10.1109/TSC.2021.3114719","1939-1374","https://api.elsevier.com/content/abstract/scopus_id/85115668819",,,,,4,4.00,4,1,1,"","",""
4,"O.A. Alzubi","Blockchain and artificial intelligence enabled privacy-preserving medical data transmission in Internet of Things",2021,"Transactions on Emerging Telecommunications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114990349&origin=inward",82,"2022-06-13 20:08:57","Article","10.1002/ett.4360","2161-5748","https://api.elsevier.com/content/abstract/scopus_id/85114990349",32,12,,,4,4.00,4,1,1,"","",""
4,"T. Nóbrega","Blockchain-based Privacy-Preserving Record Linkage: enhancing data privacy in an untrusted environment",2021,"Information Systems","","https://api.elsevier.com/content/article/eid/1-s2.0-S0306437921000661","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108270526&origin=inward",83,"2022-06-13 20:08:57","Article","10.1016/j.is.2021.101826","0306-4379","https://api.elsevier.com/content/abstract/scopus_id/85108270526",102,,,,4,4.00,4,1,1,"","",""
4,"F. Loukil","Privacy-preserving iot data aggregation based on blockchain and homomorphic encryption",2021,"Sensors","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103491184&origin=inward",84,"2022-06-13 20:08:57","Article","10.3390/s21072452","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85103491184",21,7,,,4,4.00,4,1,1,"","",""
4,"Z. Ma","Blockchain-Driven Trusted Data Sharing with Privacy Protection in IoT Sensor Network",2021,"IEEE Sensors Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098758741&origin=inward",85,"2022-06-13 20:08:57","Article","10.1109/JSEN.2020.3046752","1530-437X","https://api.elsevier.com/content/abstract/scopus_id/85098758741",21,22,25472,25479,4,4.00,4,1,1,"","",""
4,"L. Huang","A Medical Data Privacy Protection Scheme Based on Blockchain and Cloud Computing",2020,"Wireless Communications and Mobile Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092647464&origin=inward",86,"2022-06-13 20:08:57","Article","10.1155/2020/8859961","1530-8669","https://api.elsevier.com/content/abstract/scopus_id/85092647464",2020,,,,4,2.00,4,1,2,"","",""
4,"J. Liu","A Blockchain-based Conditional Privacy-Preserving Traffic Data Sharing in Cloud",2020,"IEEE International Conference on Communications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089424159&origin=inward",87,"2022-06-13 20:08:57","Conference Paper","10.1109/ICC40277.2020.9148864","1550-3607","https://api.elsevier.com/content/abstract/scopus_id/85089424159",2020,,,,4,2.00,4,1,2,"","",""
4,"M. Ghadamyari","Privacy-Preserving Statistical Analysis of Health Data Using Paillier Homomorphic Encryption and Permissioned Blockchain",2019,"Proceedings - 2019 IEEE International Conference on Big Data, Big Data 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081361626&origin=inward",88,"2022-06-13 20:08:57","Conference Paper","10.1109/BigData47090.2019.9006231","","https://api.elsevier.com/content/abstract/scopus_id/85081361626",,,5474,5479,4,1.33,4,1,3,"","",""
4,"S. Ma","Nudging data privacy management of open banking based on blockchain",2019,"Proceedings - 2018 15th International Symposium on Pervasive Systems, Algorithms and Networks, I-SPAN 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063685419&origin=inward",89,"2022-06-13 20:08:57","Conference Paper","10.1109/I-SPAN.2018.00021","","https://api.elsevier.com/content/abstract/scopus_id/85063685419",,,72,79,4,1.33,4,1,3,"","",""
3,"T. Li","Blockchain-based Privacy-preserving and Rewarding Private Data Sharing for IoT",2022,"IEEE Internet of Things Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124206453&origin=inward",90,"2022-06-13 20:08:57","Article","10.1109/JIOT.2022.3147925","2327-4662","https://api.elsevier.com/content/abstract/scopus_id/85124206453",,,,,3,3.00,3,1,1,"","",""
3,"S. Rahmadika","Enhancing data privacy through a decentralised predictive model with blockchain-based revenue",2021,"International Journal of Ad Hoc and Ubiquitous Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106181290&origin=inward",91,"2022-06-13 20:08:57","Article","10.1504/IJAHUC.2021.115104","1743-8225","https://api.elsevier.com/content/abstract/scopus_id/85106181290",37,1,1,15,3,3.00,3,1,1,"","",""
3,"H. Tian","Research on distributed blockchain-based privacy-preserving and data security framework in IoT",2020,"IET Communications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090200179&origin=inward",92,"2022-06-13 20:08:57","Article","10.1049/iet-com.2019.0485","1751-8628","https://api.elsevier.com/content/abstract/scopus_id/85090200179",14,13,2038,2047,3,1.50,3,1,2,"","",""
3,"J. Gong","A data privacy protection scheme for Internet of things based on blockchain",2021,"Transactions on Emerging Telecommunications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087673941&origin=inward",93,"2022-06-13 20:08:57","Article","10.1002/ett.4010","2161-5748","https://api.elsevier.com/content/abstract/scopus_id/85087673941",32,5,,,3,3.00,3,1,1,"","",""
3,"Y. Yang","Block-SMPC: A Blockchain-based Secure Multi-party Computation for Privacy-Protected Data Sharing",2020,"ACM International Conference Proceeding Series","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086145330&origin=inward",94,"2022-06-13 20:08:57","Conference Paper","10.1145/3390566.3391664","","https://api.elsevier.com/content/abstract/scopus_id/85086145330",,,46,51,3,1.50,3,1,2,"","",""
3,"H. Jin","Toward secure, privacy-preserving, and interoperable medical data sharing via blockchain",2019,"Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078923965&origin=inward",95,"2022-06-13 20:08:57","Conference Paper","10.1109/ICPADS47876.2019.00126","1521-9097","https://api.elsevier.com/content/abstract/scopus_id/85078923965",2019,,852,861,3,1.00,3,1,3,"","",""
3,"I. Makhdoom","PrivySharing: A Blockchain-based framework for integrity and privacy-preserving data sharing in Smart Cities",2019,"ICETE 2019 - Proceedings of the 16th International Joint Conference on e-Business and Telecommunications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073057460&origin=inward",96,"2022-06-13 20:08:57","Conference Paper","10.5220/0007829803630371","","https://api.elsevier.com/content/abstract/scopus_id/85073057460",2,,363,371,3,1.00,3,1,3,"","",""
3,"G. Hogan","Transparent cloud privacy: Data provenance expression in blockchain",2019,"CLOSER 2019 - Proceedings of the 9th International Conference on Cloud Computing and Services Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067421602&origin=inward",97,"2022-06-13 20:08:57","Conference Paper","10.5220/0007733404300436","","https://api.elsevier.com/content/abstract/scopus_id/85067421602",,,430,436,3,1.00,3,1,3,"","",""
3,"D. Hofman","Building Trust Protecting Privacy: Analyzing Evidentiary Quality in a Blockchain Proof-of-Concept for Health Research Data Consent Management",2018,"Proceedings - IEEE 2018 International Congress on Cybermatics: 2018 IEEE Conferences on Internet of Things, Green Computing and Communications, Cyber, Physical and Social Computing, Smart Data, Blockchain, Computer and Information Technology, iThings/GreenCom/CPSCom/SmartData/Blockchain/CIT 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061626573&origin=inward",98,"2022-06-13 20:08:57","Conference Paper","10.1109/Cybermatics_2018.2018.00275","","https://api.elsevier.com/content/abstract/scopus_id/85061626573",,,1650,1656,3,0.75,3,1,4,"","",""
2,"Q. Miao","An intelligent and privacy-enhanced data sharing strategy for blockchain-empowered Internet of Things",2022,"Digital Communications and Networks","","https://api.elsevier.com/content/article/eid/1-s2.0-S2352864821001048","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126121006&origin=inward",99,"2022-06-13 20:08:57","Article","10.1016/j.dcan.2021.12.007","2468-5925","https://api.elsevier.com/content/abstract/scopus_id/85126121006",,,,,2,2.00,2,1,1,"","",""
2,"C. Chen","Enterprise Data Sharing with Privacy-Preserved Based on Hyperledger Fabric Blockchain in IIOT’s Application",2022,"Sensors","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123872454&origin=inward",100,"2022-06-13 20:08:57","Article","10.3390/s22031146","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85123872454",22,3,,,2,2.00,2,1,1,"","",""
2,"M.J. Hossain","HDM-Chain: A Secure Blockchain-based Healthcare Data Management framework to ensure Privacy and Security in the Health Unit",2021,"2021 5th International Conference on Electrical Engineering and Information and Communication Technology, ICEEICT 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123531676&origin=inward",101,"2022-06-13 20:08:57","Conference Paper","10.1109/ICEEICT53905.2021.9667820","","https://api.elsevier.com/content/abstract/scopus_id/85123531676",,,,,2,2.00,2,1,1,"","",""
2,"A. Ali","Big Data Based Smart Blockchain for Information Retrieval in Privacy-Preserving Healthcare System",2022,"Studies in Computational Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123452873&origin=inward",102,"2022-06-13 20:08:57","Book Chapter","10.1007/978-3-030-87954-9_13","1860-949X","https://api.elsevier.com/content/abstract/scopus_id/85123452873",994,,279,296,2,2.00,2,1,1,"","",""
2,"S. Singh","A framework for privacy-preservation of IoT healthcare data using Federated Learning and blockchain technology",2022,"Future Generation Computer Systems","","https://api.elsevier.com/content/article/eid/1-s2.0-S0167739X21004726","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121920313&origin=inward",103,"2022-06-13 20:08:57","Article","10.1016/j.future.2021.11.028","0167-739X","https://api.elsevier.com/content/abstract/scopus_id/85121920313",129,,380,388,2,2.00,2,1,1,"","",""
2,"S.K. Kumar","A novel blockchain and bi‐linear polynomial‐based qcp‐abe framework for privacy and security over the complex cloud data",2021,"Sensors","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118282134&origin=inward",104,"2022-06-13 20:08:57","Article","10.3390/s21217300","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85118282134",21,21,,,2,2.00,2,1,1,"","",""
2,"B. Wang","Healthchain: A privacy protection system for medical data based on blockchain",2021,"Future Internet","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116051850&origin=inward",105,"2022-06-13 20:08:57","Article","10.3390/fi13100247","1999-5903","https://api.elsevier.com/content/abstract/scopus_id/85116051850",13,10,,,2,2.00,2,1,1,"","",""
2,"C. Regueiro","Privacy-enhancing distributed protocol for data aggregation based on blockchain and homomorphic encryption",2021,"Information Processing and Management","","https://api.elsevier.com/content/article/eid/1-s2.0-S0306457321002272","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114701630&origin=inward",106,"2022-06-13 20:08:57","Article","10.1016/j.ipm.2021.102745","0306-4573","https://api.elsevier.com/content/abstract/scopus_id/85114701630",58,6,,,2,2.00,2,1,1,"","",""
2,"B. Zhao","Privacy Protection of Power Business Transaction Data Based on Blockchain Framework",2021,"Dianli Xitong Zidonghua/Automation of Electric Power Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114144319&origin=inward",107,"2022-06-13 20:08:57","Article","10.7500/AEPS20200925020","1000-1026","https://api.elsevier.com/content/abstract/scopus_id/85114144319",45,17,20,26,2,2.00,2,1,1,"","",""
2,"H. Li","A Privacy-Preserving Storage Scheme for Logistics Data with Assistance of Blockchain",2022,"IEEE Internet of Things Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113885671&origin=inward",108,"2022-06-13 20:08:57","Article","10.1109/JIOT.2021.3107846","2327-4662","https://api.elsevier.com/content/abstract/scopus_id/85113885671",9,6,4704,4720,2,2.00,2,1,1,"","",""
2,"H. Zhang","Blockchain-Based Privacy-Preserving Medical Data Sharing Scheme Using Federated Learning",2021,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113766494&origin=inward",109,"2022-06-13 20:08:57","Conference Paper","10.1007/978-3-030-82153-1_52","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85113766494",12817,,634,646,2,2.00,2,1,1,"","",""
2,"Y. Zhao","Blockchain-Based Auditable Privacy-Preserving Data Classification for Internet of Things",2022,"IEEE Internet of Things Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110792503&origin=inward",110,"2022-06-13 20:08:57","Article","10.1109/JIOT.2021.3097890","2327-4662","https://api.elsevier.com/content/abstract/scopus_id/85110792503",9,4,2468,2484,2,2.00,2,1,1,"","",""
2,"Y.J. Wang","A novel personal privacy data protection scheme based on blockchain and attribute-based encryption",2021,"Journal of Cryptologic Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110506257&origin=inward",111,"2022-06-13 20:08:57","Article","10.13868/j.cnki.jcr.000416","2095-7025","https://api.elsevier.com/content/abstract/scopus_id/85110506257",8,1,14,27,2,2.00,2,1,1,"","",""
2,"I. Yilmaz","Privacy Protection of Grid Users Data with Blockchain and Adversarial Machine Learning",2021,"SAT-CPS 2021 - Proceedings of the 2021 ACM Workshop on Secure and Trustworthy Cyber-Physical Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107448668&origin=inward",112,"2022-06-13 20:08:57","Conference Paper","10.1145/3445969.3450431","","https://api.elsevier.com/content/abstract/scopus_id/85107448668",,,33,38,2,2.00,2,1,1,"","",""
2,"S. Liu","Blockchain Privacy Data Protection Method Based on HEVC Video Steganography",2020,"Proceedings - 2020 3rd International Conference on Smart BlockChain, SmartBlock 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105963277&origin=inward",113,"2022-06-13 20:08:57","Conference Paper","10.1109/SmartBlock52591.2020.00015","","https://api.elsevier.com/content/abstract/scopus_id/85105963277",,,39,44,2,1.00,2,1,2,"","",""
2,"F. Liu","A Secure Multi-Party Computation Protocol for Universal Data Privacy Protection Based on Blockchain",2021,"Jisuanji Yanjiu yu Fazhan/Computer Research and Development","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101385853&origin=inward",114,"2022-06-13 20:08:57","Article","10.7544/issn1000-1239.2021.20200751","1000-1239","https://api.elsevier.com/content/abstract/scopus_id/85101385853",58,2,281,290,2,2.00,2,1,1,"","",""
2,"H.K. Turesson","Privacy preserving data mining as proof of useful work: Exploring an AI/blockchain design",2021,"Journal of Database Management","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100923894&origin=inward",115,"2022-06-13 20:08:57","Article","10.4018/JDM.2021010104","1063-8016","https://api.elsevier.com/content/abstract/scopus_id/85100923894",32,1,69,85,2,2.00,2,1,1,"","",""
2,"Y. Wang","Data Privacy Protection Method of Internet of Things Based on Blockchain Technology",2020,"Journal of Physics: Conference Series","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097611281&origin=inward",116,"2022-06-13 20:08:57","Conference Paper","10.1088/1742-6596/1651/1/012068","1742-6588","https://api.elsevier.com/content/abstract/scopus_id/85097611281",1651,1,,,2,1.00,2,1,2,"","",""
2,"Y. Hao","Privacy Preserving Government Data Sharing Based on Hyperledger Blockchain",2020,"Lecture Notes on Data Engineering and Communications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083454891&origin=inward",117,"2022-06-13 20:08:57","Book Chapter","10.1007/978-3-030-34986-8_27","2367-4512","https://api.elsevier.com/content/abstract/scopus_id/85083454891",41,,373,388,2,1.00,2,1,2,"","",""
2,"S.M. Myat","Preserving the Privacy for University Data Using Blockchain and Attribute-based Encryption",2020,"2020 IEEE Conference on Computer Applications, ICCA 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082397478&origin=inward",118,"2022-06-13 20:08:57","Conference Paper","10.1109/ICCA49400.2020.9022852","","https://api.elsevier.com/content/abstract/scopus_id/85082397478",,,,,2,1.00,2,1,2,"","",""
2,"H. Baskaran","A Survey on Privacy Concerns in Blockchain Applications and Current Blockchain Solutions to Preserve Data Privacy",2020,"Communications in Computer and Information Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079208094&origin=inward",119,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-15-2693-0_1","1865-0929","https://api.elsevier.com/content/abstract/scopus_id/85079208094",1132,,3,17,2,1.00,2,1,2,"","",""
2,"T. Mohan","Fraud detection in medical insurance claim with privacy preserving data publishing in TLS-n using blockchain",2019,"Communications in Computer and Information Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073911735&origin=inward",120,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-13-9939-8_19","1865-0929","https://api.elsevier.com/content/abstract/scopus_id/85073911735",1045,,211,220,2,0.67,2,1,3,"","",""
2,"Q. Huang","Blockchain-based Intelligent Hospital Security and Data Privacy Construction",2019,"Journal of Physics: Conference Series","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067659748&origin=inward",121,"2022-06-13 20:08:57","Conference Paper","10.1088/1742-6596/1187/5/052064","1742-6588","https://api.elsevier.com/content/abstract/scopus_id/85067659748",1187,5,,,2,0.67,2,1,3,"","",""
2,"J.M. Kang","A study on privacy protection method applying blockchain technology for big data utilization (focus on the blockchain technology for monero, dash and Z-cash to ensure anonymity)",2018,"Journal of Engineering and Applied Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044170312&origin=inward",122,"2022-06-13 20:08:57","Article","10.3923/jeasci.2018.691.695","1816-949X","https://api.elsevier.com/content/abstract/scopus_id/85044170312",13,3,691,695,2,0.50,2,1,4,"","",""
1,"R. Sapra","A blockchain solution for the privacy of patients’ medical data",2021,"Machine Learning, Big Data, and IoT for Medical Informatics","","https://api.elsevier.com/content/article/eid/3-s2.0-B9780128217771000252","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127651868&origin=inward",123,"2022-06-13 20:08:57","Book Chapter","10.1016/B978-0-12-821777-1.00025-2","","https://api.elsevier.com/content/abstract/scopus_id/85127651868",,,327,347,1,1.00,1,1,1,"","",""
1,"P.M. Kumar","Blockchain-enabled Privacy Preserving of IoT Data for Sustainable Smart Cities using Machine Learning",2022,"2022 14th International Conference on COMmunication Systems and NETworkS, COMSNETS 2022","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125194559&origin=inward",124,"2022-06-13 20:08:57","Conference Paper","10.1109/COMSNETS53615.2022.9668530","","https://api.elsevier.com/content/abstract/scopus_id/85125194559",,,1,6,1,1.00,1,1,1,"","",""
1,"J.S. Lee","Medical blockchain: Data sharing and privacy preserving of EHR based on smart contract",2022,"Journal of Information Security and Applications","","https://api.elsevier.com/content/article/eid/1-s2.0-S2214212622000102","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123030041&origin=inward",125,"2022-06-13 20:08:57","Article","10.1016/j.jisa.2022.103117","2214-2134","https://api.elsevier.com/content/abstract/scopus_id/85123030041",65,,,,1,1.00,1,1,1,"","",""
1,"M. Kang","A decentralized identity-based blockchain solution for privacy-preserving licensing of individual-controlled data to prevent unauthorized secondary data usage",2021,"Ledger","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120777418&origin=inward",126,"2022-06-13 20:08:57","Article","10.5195/LEDGER.2021.239","2379-5980","https://api.elsevier.com/content/abstract/scopus_id/85120777418",6,,126,151,1,1.00,1,1,1,"","",""
